championName,riotIdGameName,riotIdTagline,summoner1Id,summoner2Id,deaths,kills,assists,champExperience,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,damageDealtToBuildings,damageDealtToObjectives,turretKills,inhibitorKills,visionScore,wardsPlaced,wardsKilled,goldEarned,goldSpent,earlyLaningPhaseGoldExpAdvantage,firstBloodAssist,firstBloodKill,gameEndedInEarlySurrender,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,objectivesStolen,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalHealsOnTeammates,totalTimeCCDealt,totalTimeSpentDead,quadraKills,tripleKills,doubleKills,baronKills,bountyLevel,alliedJungleMonsterKills,baronTakedowns,buffsStolen,controlWardsPlaced,damagePerMinute,dragonTakedowns,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,gameLength,goldPerMinute,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kda,killAfterHiddenWithAlly,killParticipation,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laningPhaseGoldExpAdvantage,riftHeraldTakedowns,soloKills,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedowns,takedownsBeforeJungleMinionSpawn,takedownsInAlcove,teamBaronKills,teamDamagePercentage,teamRiftHeraldKills,turretTakedowns,voidMonsterKill,win,teamId
Talon,Justin Egoista,BR2,4,11,2,3,5,13487,285358,13264,31652,1292,6857,0,0,22,2,6,10283,10175,0.0,True,False,False,2,1,641,0,133,22,0,374,53,0,0,0,0,3,96,0,0,1,441.356491004815,0,0,26,0,1,0,1803.26022544,342.1636916716765,0,2,1,60.00000008940697,0,4.0,3,0.36363636363636365,0,,1,0,11,0.0,0,0,0,0,8,3,0,0,0.15518215138760572,0,0,2,False,100
Udyr,shadow,shwww,4,11,3,5,7,17567,339980,10557,36060,4466,62871,1,0,32,11,3,13623,11600,0.0,False,False,False,3,1,423,0,140,24,0,2008,55,0,0,0,0,5,91,0,2,0,351.2861661101542,4,13,11,1,1,0,1803.26022544,453.2859906322196,6,2,1,81.75000008940697,0,4.0,2,0.48,2,,0,0,0,0.0,1,1,0,4,12,1,0,0,0.13957936171666604,1,5,5,True,200
Viego,Zeus,Lira,4,11,10,4,7,10756,179779,12821,34014,0,32363,0,0,24,6,3,9457,9200,0.0,False,False,False,2,2,518,0,91,12,48,222,280,0,0,1,0,4,63,0,2,5,458.685678374496,1,11,8,2,1,0,1677.1113835130002,338.3412354589158,2,2,0,58.00000011920929,0,1.1,2,0.3548387096774194,0,,0,0,1,0.0,1,1,0,2,11,1,0,0,0.12399067570748334,1,0,7,False,100
Udyr,fortidragon,1033,4,11,4,3,13,18892,284700,16226,31489,1325,30862,0,0,20,6,3,12365,10200,0.0,False,True,False,2,1,387,0,120,30,0,1949,89,0,0,0,1,3,88,1,2,0,580.5057681928872,3,19,21,0,0,0,1677.1113835130002,442.3686997325179,10,2,2,72.00000005960464,0,4.0,6,0.43243243243243246,0,,0,0,0,0.0,0,0,0,2,16,1,0,1,0.1469674097012427,0,2,1,True,200
Rengar,OREGONTRAIL,yes,4,11,5,7,2,15034,305339,15153,39007,834,25666,0,0,29,8,2,12505,12225,0.0,False,False,False,3,2,446,0,120,51,0,410,157,0,0,1,0,7,75,0,6,2,514.2933647100763,0,8,29,0,0,0,1767.8640335950001,424.4377111607652,2,3,1,66.00000005960464,0,1.8,2,0.5,2,,0,0,0,0.0,1,2,0,4,9,0,0,0,0.17243598649774147,1,1,5,False,100
Udyr,fortidragon,1033,4,11,4,5,9,17205,289259,18755,26617,3640,47332,3,0,32,8,7,12537,11100,0.0,False,False,False,3,2,755,0,102,19,0,1913,78,0,0,1,1,5,75,1,1,0,636.556174140033,3,26,17,0,1,0,1767.8640335950001,425.52104974116804,7,1,1,60.00000008940697,0,3.5,0,0.4375,2,,0,0,0,0.0,0,0,0,2,14,0,0,1,0.1354956718197968,0,3,3,True,200
Brand,Santrix,mid,11,4,5,5,9,12735,186595,27934,33676,0,23229,0,0,46,11,11,10681,9550,0.0,False,False,False,4,1,578,0,81,4,0,472,128,0,0,0,0,5,47,0,1,6,950.9400410746731,1,16,1,1,0,0,1762.5599877920001,363.603681701686,5,2,1,70.00000005960464,0,2.8,0,0.6086956521739131,0,,0,0,1,0.0,0,0,0,2,14,0,1,0,0.2750996151476093,0,0,3,False,100
Udyr,fortidragon,1033,4,11,2,6,9,18109,293597,13019,35346,2477,50333,1,1,23,9,4,13768,10675,0.0,False,True,False,3,1,913,0,125,20,0,1794,56,0,0,0,1,6,95,1,2,1,443.20213608223924,2,14,10,0,1,0,1762.5599877920001,468.7134685859227,8,2,1,68.00000008940697,0,7.5,1,0.5172413793103449,1,,1,0,0,0.0,1,0,0,5,15,0,0,1,0.12719422268441258,1,3,5,True,200
Udyr,fortidragon,1033,4,11,5,5,9,16936,258909,21370,31161,2170,37848,1,0,13,5,1,11538,9650,0.0,False,False,False,4,1,426,0,100,31,0,1874,139,0,0,0,0,5,67,0,3,0,757.9526369348338,3,14,15,1,1,0,1691.719172583,409.24975922889604,6,1,1,68.00000002980232,0,2.8,0,0.45161290322580644,0,,0,0,0,0.0,0,0,0,8,14,0,0,0,0.19743516336451042,0,4,5,True,100
Rengar,Final Sex Form,5950,11,4,6,13,8,14569,237210,24585,33844,777,11762,1,0,16,2,6,12952,12050,0.0,False,False,False,8,2,652,0,101,24,0,247,213,0,0,1,0,13,67,0,2,0,871.9848888602255,1,7,17,0,0,0,1691.719172583,459.39106008705505,4,3,1,56.800000071525574,0,3.5,1,0.7,2,,0,0,0,0.0,1,3,0,4,21,0,0,0,0.2745914452261924,1,1,1,False,200
Udyr,fortidragon,1033,4,11,3,8,4,8578,152893,15199,18531,56,26167,0,0,9,4,0,8104,7700,0.0,False,False,False,4,2,430,0,65,19,0,1202,37,0,0,2,0,8,40,0,0,0,892.2106105891562,2,14,25,0,0,0,1022.1640217160001,475.7202949733438,5,2,0,71.50000011920929,0,4.0,1,0.631578947368421,2,,1,0,0,1.0,0,3,0,0,12,0,0,0,0.2573320320154359,0,0,5,True,100
Talon,atuca,m12,11,4,6,4,2,7928,118332,9812,21377,0,2985,0,0,10,6,0,7223,6600,0.0,False,False,False,3,1,322,0,76,9,0,190,80,0,0,0,0,4,40,0,0,0,575.9952880828675,0,0,10,0,0,0,1022.1640217160001,424.0056212192162,0,2,2,66.10000002384186,0,1.0,0,0.5,0,,0,0,5,0.0,0,1,0,0,6,0,1,0,0.2457722891459587,0,0,0,False,200
Maokai,REIVAN,BR1,4,11,9,3,11,15599,227338,13344,70906,0,24979,0,0,31,3,6,11529,11000,0.0,False,False,False,0,1,412,0,82,29,369,573,315,0,0,0,1,3,56,1,2,2,347.53357272514404,2,102,31,3,0,0,2303.8964578560003,300.248631162979,9,2,1,52.15000006556511,1,1.5555555555555556,1,0.34146341463414637,1,,0,6,2,0.0,1,0,0,9,14,0,0,1,0.0803898004902562,1,0,4,False,100
Udyr,fortidragon,1033,4,11,5,6,25,22132,363798,42642,53580,6116,36481,3,0,39,12,9,16874,14900,0.0,False,False,False,2,1,540,0,123,38,0,2410,151,0,0,0,0,6,70,1,3,0,1110.5437841620737,4,45,30,1,2,0,2303.8964578560003,439.4727732544151,21,2,1,60.000000059604645,0,6.2,2,0.6078431372549019,0,,0,0,0,0.0,0,0,1,26,31,0,0,1,0.2270800693621238,0,6,5,True,200
Lillia,Jugger,333,11,4,1,8,8,11769,193312,15538,29115,7124,25590,3,0,10,2,2,10803,9300,0.0,False,False,False,5,2,792,0,70,19,0,409,28,0,0,1,0,8,49,0,2,0,767.2276051465865,1,4,13,0,0,0,1215.1610185440002,533.4212544280027,2,2,1,73.50000008940697,0,16.0,1,0.43243243243243246,4,,0,0,1,0.0,0,0,0,6,16,0,1,0,0.1655155686789945,0,4,6,True,100
Udyr,fortidragon,1033,4,11,4,2,3,8214,152833,8171,22276,0,11846,0,0,13,6,0,6870,6700,0.0,False,False,False,0,1,386,0,78,14,0,1388,107,0,0,0,0,2,59,0,0,0,403.4709317987781,1,12,15,0,0,0,1215.1610185440002,339.25570063820123,4,2,1,76.00000011920929,0,1.25,0,0.35714285714285715,1,,0,0,0,0.0,0,0,0,0,5,0,0,0,0.15155482773259535,0,0,0,False,200
Ivern,eng desempregad0,br1,11,4,3,2,16,16916,233194,12094,17811,1180,22540,0,1,39,7,10,11695,10750,0.0,False,False,False,2,1,955,0,119,12,4166,296,107,0,0,0,1,2,70,1,1,4,384.5434236683113,2,39,13,1,1,0,1887.1001008710002,371.8643404507827,9,2,1,60.50000011920929,0,6.0,2,0.6206896551724138,0,,0,0,2,0.0,0,0,0,0,18,0,0,1,0.08892178453445176,0,3,5,True,100
XinZhao,fortidragon,1033,4,11,4,5,3,15633,271521,15881,48251,0,39913,0,0,17,8,0,11014,10900,0.0,False,False,False,4,1,904,0,129,12,0,595,108,0,0,0,0,5,83,0,0,0,504.9452987570413,2,11,8,0,0,0,1887.1001008710002,350.2072582364441,3,2,1,52.00000002980232,0,2.0,1,0.2857142857142857,0,,2,0,0,0.0,1,1,0,3,8,0,1,0,0.16464848182791295,1,0,3,False,200
Udyr,fortidragon,1033,4,11,8,3,14,15003,282744,19383,42255,2473,40079,0,0,22,8,3,12230,11800,1.0,False,False,False,2,1,499,0,108,28,0,1872,279,0,0,0,0,3,74,0,1,0,615.0144157010609,0,24,33,0,0,0,1891.070192821,388.05559618019527,11,2,1,76.00000011920929,0,2.125,1,0.6538461538461539,1,,1,0,0,1.0,1,0,0,2,17,0,0,0,0.19898645830827097,1,3,7,False,100
Nunu,クレーン,P2D,4,11,6,4,20,16783,218887,17488,48311,652,32928,0,0,25,8,3,11693,11500,0.0,False,False,False,4,3,732,1,103,20,0,430,177,0,1,1,1,4,57,1,2,2,554.8628979946702,4,48,13,1,1,0,1891.070192821,371.0191119596175,13,2,1,54.000000059604645,0,4.0,3,0.5581395348837209,0,,0,0,22,0.0,0,0,0,3,24,0,0,1,0.12823677923100318,0,2,1,True,200
Udyr,fortidragon,1033,4,11,2,3,9,18836,328403,21798,32548,3439,48294,1,0,22,8,3,12583,10900,0.0,False,False,False,3,1,1463,0,129,41,0,2226,106,0,0,0,1,3,89,1,4,0,750.5899887952016,2,19,32,0,1,0,1742.476153125,433.30151591439727,8,2,1,61.300000101327896,0,6.0,0,0.41379310344827586,0,,0,0,0,1.0,1,1,0,0,12,0,0,1,0.19742535376865877,1,4,5,True,100
Diana,avalyn,pipe,4,11,7,1,3,13298,206736,12839,35421,0,17402,0,0,18,6,4,8926,7850,0.0,False,False,False,0,1,531,0,108,8,0,149,167,0,0,0,0,1,73,0,1,0,442.12392189319934,2,9,7,1,1,0,1742.476153125,307.37844441339547,2,2,1,59.200000047683716,0,0.5714285714285714,0,0.26666666666666666,0,,0,2,5,0.0,0,0,0,2,4,0,1,0,0.16214206054812827,0,0,3,False,200
Naafiri,carlosking1,king1,11,4,7,3,4,13834,248779,11023,36881,26,27602,0,0,20,7,3,11363,11150,0.0,False,False,False,0,1,681,0,105,18,0,163,232,0,0,0,1,3,62,1,2,2,361.91679449438595,0,0,15,1,0,0,1827.5437866500001,373.07835589527105,0,2,1,56.00000002980232,0,1.0,0,0.30434782608695654,0,,0,0,0,0.0,0,0,0,0,7,0,1,1,0.12270698121873072,0,0,6,False,100
Udyr,fortidragon,1033,4,11,3,9,16,18243,294747,25436,29354,2323,33552,0,0,26,8,3,14375,13950,1.0,False,False,False,4,2,758,0,112,34,0,2409,118,0,0,2,0,9,69,0,1,0,835.107940654386,3,19,34,2,0,0,1827.5437866500001,471.9493410981579,10,2,1,74.00000014901161,0,8.333333333333334,4,0.6944444444444444,0,,2,0,0,0.0,1,1,0,0,25,0,2,0,0.2213326100569179,1,3,3,True,200
Hecarim,nome de jogador,12031,11,6,7,10,10,17381,325879,25451,54177,3438,39039,1,0,20,12,1,15015,14400,0.0,False,False,False,7,4,536,0,131,26,0,268,215,1,1,1,1,10,93,1,1,0,771.333425951177,2,80,20,1,0,0,1979.768679063,455.0601480125402,12,2,1,61.50000008940697,0,2.857142857142857,3,0.5882352941176471,0,,1,11,0,0.0,1,0,0,0,20,0,0,1,0.20417740761116407,1,2,3,False,100
MasterYi,天魔国王,CN1,11,4,10,12,5,16196,313139,30835,45216,368,63917,0,0,21,1,5,14471,13350,0.0,True,False,False,5,3,459,0,116,18,0,272,318,0,1,2,1,12,82,1,1,0,934.5267340466015,2,0,8,2,1,0,1979.768679063,438.5907168071067,0,2,1,58.000000059604645,0,1.7,1,0.53125,8,,0,0,0,0.0,0,2,0,4,17,1,0,1,0.2444147998038541,0,0,7,True,200
Zed,BocaloN Love God,09298,4,11,7,11,6,17762,373289,41871,47325,0,23322,0,0,41,5,5,15291,14675,0.0,False,False,False,4,2,518,1,164,4,0,437,290,0,0,2,0,11,111,0,0,3,1087.5910845424557,3,0,1,0,0,1,2309.937994579,397.20019093725557,0,2,1,67.20000007748604,0,2.4285714285714284,1,0.3953488372093023,0,,1,0,3,0.0,0,1,1,4,17,0,0,0,0.27746553730265244,0,0,2,False,100
Udyr,fortidragon,1033,4,11,9,6,14,21087,403619,24017,46893,2723,69425,0,0,27,8,7,15589,13790,1.0,True,False,False,2,1,385,0,178,17,0,2167,315,0,0,0,1,6,125,1,0,0,623.8424859538871,3,25,10,2,0,0,2309.937994579,404.9354076987801,13,2,1,66.00000008940697,1,2.2222222222222223,4,0.5,1,,0,0,0,0.0,1,1,0,3,20,0,0,1,0.16371417028052232,1,3,6,True,200
Udyr,fortidragon,1033,4,11,1,8,9,17158,287050,15208,27669,4834,53083,1,0,16,5,2,13023,11950,0.0,False,False,False,8,2,1403,0,128,26,0,1881,48,0,0,1,1,8,87,1,2,0,559.6061278509123,2,14,17,1,0,0,1630.66892731,479.1967019105706,8,2,1,81.75000008940697,0,17.0,3,0.5483870967741935,1,,0,0,0,1.0,1,2,0,2,17,0,0,1,0.15380465343395028,1,6,7,True,100
Naafiri,002,blue,4,11,6,3,2,11782,198177,11206,32612,0,14416,0,0,17,4,1,8427,8250,0.0,False,False,False,2,1,608,0,116,0,0,107,168,0,0,0,0,3,83,0,0,2,412.3389423323604,1,0,0,1,0,0,1630.66892731,310.09903893960035,0,2,1,68.00000008940697,0,0.8333333333333334,0,0.2777777777777778,0,,1,0,0,0.0,0,1,0,0,5,0,0,0,0.14413377337108113,0,0,1,False,200
Lillia,Aegis,teiko,4,11,7,7,7,15825,269375,18787,47095,93,16896,0,0,35,5,9,11989,10900,0.0,False,False,False,3,1,613,0,128,8,0,310,188,0,0,0,1,7,90,1,0,2,639.6460792722896,2,10,12,1,1,0,1762.322100305,408.2054313456645,6,2,1,64.00000008940697,0,2.0,1,0.45161290322580644,3,,0,0,1,0.0,0,2,1,8,14,0,0,1,0.20237971853651046,0,0,1,True,100
Udyr,fortidragon,1033,4,11,3,4,10,16088,313718,12995,32484,4247,65916,2,0,18,6,3,12450,12125,0.0,True,False,False,4,1,1304,0,141,17,0,1996,150,0,0,0,0,4,96,0,0,1,442.45745908696284,2,17,14,0,1,0,1762.322100305,423.8847732641866,8,2,1,86.00000008940697,0,4.666666666666667,3,0.5384615384615384,0,,0,0,0,0.0,1,1,0,0,14,0,0,0,0.11765783738901603,1,3,7,False,200
Udyr,fortidragon,1033,4,11,10,3,7,13004,264751,17946,38773,0,15822,0,0,22,7,6,10713,9350,0.0,False,False,False,0,1,338,0,123,32,0,1843,256,0,0,0,0,3,94,0,3,0,592.7297452719404,0,18,21,2,0,0,1816.626486652,353.83758157181677,4,2,0,62.000000059604645,0,1.0,1,0.45454545454545453,1,,0,0,0,0.0,0,0,0,0,10,0,1,0,0.18867258538263923,0,0,3,False,100
Kayn,PIU PIU MOLINHO,br1,11,4,1,13,8,16501,261063,22373,50065,1838,65876,1,0,26,7,1,13931,12225,0.0,False,False,False,12,2,499,1,89,20,0,350,16,0,0,1,1,13,62,1,2,5,738.9461457753991,4,12,11,3,2,1,1816.626486652,460.1253394949391,8,2,2,64.00000008940697,0,21.0,2,0.5833333333333334,2,,0,0,0,0.0,1,1,0,5,21,0,0,1,0.2062456543228219,1,3,6,True,200
Udyr,fortidragon,1033,4,11,2,3,6,17447,340487,16426,30157,6464,62742,2,0,21,7,1,12585,11500,0.0,False,False,False,3,1,1360,0,139,30,0,2231,47,0,0,0,0,3,93,0,4,0,573.3711247698895,2,14,14,0,1,0,1718.9702918560001,439.27678888778365,6,3,2,86.00000008940697,0,4.5,0,0.36,1,,0,0,0,1.0,1,0,0,0,9,0,1,0,0.19480175574762762,1,3,7,False,100
Belveth,Zeri Jungler,001,4,11,6,9,8,15462,214845,15736,29512,1054,16831,0,0,19,1,6,12997,11650,0.0,False,False,False,4,1,357,0,107,10,0,342,133,0,0,0,1,9,72,1,1,0,549.2688389552137,2,22,3,1,1,0,1718.9702918560001,453.665774199766,15,1,0,36.000000059604645,0,2.8333333333333335,2,0.5,1,,0,0,0,0.0,0,0,0,2,17,0,1,1,0.1259963764163904,0,2,1,True,200
LeeSin,lust spoils me,love,4,11,10,6,7,10828,156706,16292,36270,0,8925,0,0,20,10,0,10000,9100,0.0,False,False,False,2,2,603,0,88,0,0,471,270,0,0,1,0,6,56,0,0,0,583.179888338878,0,19,0,0,0,0,1676.249272014,357.95544768399975,2,2,1,74.00000008940697,1,1.3,0,0.52,0,,2,2,2,0.0,0,0,0,4,13,0,0,0,0.17197020033087837,0,1,3,False,100
Udyr,fortidragon,1033,4,11,2,13,16,17867,276068,27420,33851,3205,65101,1,0,13,2,2,14758,11750,0.0,False,False,False,11,2,601,1,102,23,0,1745,45,0,0,1,1,13,70,1,1,0,981.4832282660996,3,20,9,2,1,1,1676.249272014,528.258024441877,13,2,1,64.00000008940697,0,14.5,4,0.6904761904761905,3,,0,0,0,0.0,1,2,0,2,29,0,0,1,0.2531744662489137,1,4,5,True,200
Udyr,fortidragon,1033,4,11,5,9,9,16859,325275,25728,46227,0,46566,1,0,20,7,2,13686,13450,0.0,False,False,False,7,2,1037,0,146,10,0,2411,188,0,0,1,0,9,115,0,1,0,803.1151294604833,2,21,6,0,1,0,1922.1188079840001,427.2404041806171,8,2,1,76.00000008940697,0,3.6,2,0.5806451612903226,1,,0,0,0,1.0,1,1,0,10,18,0,0,0,0.21671241255513504,1,1,4,False,100
Brand,SUXCESS,1541,4,11,4,10,19,18715,290740,53927,35679,931,55080,0,0,17,0,4,13978,13750,0.0,False,False,False,6,2,767,0,124,12,0,415,125,0,0,1,1,10,82,1,2,0,1683.3901046125836,2,29,3,0,0,0,1922.1188079840001,436.33662828751187,13,2,1,62.00000008940697,0,7.25,0,0.6904761904761905,1,,2,0,4,0.0,0,2,0,0,29,0,0,1,0.34835904194658657,0,2,4,True,200
Talon,Joy0fRemembrance,3am,4,11,9,8,4,20845,422609,27268,49882,3279,18577,1,0,30,1,8,16709,16450,0.0,False,False,False,2,2,660,0,173,22,0,478,341,0,0,1,0,8,125,0,2,0,757.3459832996043,1,0,12,1,1,0,2160.297064704,464.09155545344913,0,2,1,80.00000011920929,0,1.3333333333333333,1,0.48,2,,0,0,1,0.0,0,4,0,0,12,0,0,0,0.20385743840160053,0,1,4,False,100
Udyr,fortidragon,1033,4,11,2,12,19,22870,431698,50969,40807,881,63136,0,0,38,9,9,17328,15175,0.0,False,True,False,5,1,1096,0,170,22,0,2428,70,0,0,0,1,12,120,1,1,1,1415.611843084192,4,33,9,0,0,0,2160.297064704,481.2712131351973,15,2,1,80.00000008940697,0,15.5,1,0.7948717948717948,1,,1,0,0,0.0,1,1,0,14,31,0,0,1,0.36139041414242845,1,2,4,True,200
Khazix,O Ursinho,0702,4,11,5,0,6,10471,150781,7400,25882,727,727,1,0,24,6,5,7749,7450,0.0,False,False,False,0,0,722,0,81,14,0,162,84,0,0,0,0,0,55,0,2,5,312.74595459237383,0,0,10,0,0,0,1419.710172942,327.5118287251969,0,2,0,48.000000059604645,0,1.2,0,0.3157894736842105,0,,0,0,1,0.0,0,0,0,1,6,0,0,0,0.125236399239437,0,1,0,False,100
Udyr,fortidragon,1033,4,11,0,5,8,14471,267432,12279,21856,11008,69342,2,0,19,7,3,12071,9550,1.0,False,False,False,5,1,1415,0,100,24,0,1560,0,0,0,0,0,5,69,0,0,0,518.9503160648613,3,11,15,0,1,0,1419.710172942,510.17204716619995,5,2,2,86.00000008940697,0,13.0,0,0.48148148148148145,1,,0,0,0,1.0,1,1,0,0,13,0,0,0,0.17679771863551982,1,6,6,True,200
Udyr,fortidragon,1033,4,11,7,6,4,12200,205484,19517,36071,0,2982,0,0,15,7,3,11274,11050,0.0,False,False,False,2,1,317,0,120,0,0,1725,153,0,0,0,0,6,85,0,0,0,673.3856057285457,0,15,1,0,0,0,1739.032847655,389.0079805923296,6,2,1,68.40000009536743,0,1.4285714285714286,3,0.625,0,,0,0,0,0.0,0,0,0,0,10,0,0,0,0.2803325598046422,0,0,0,False,100
Zed,ekko fumante,016,11,4,2,13,7,21591,443448,25811,33731,8538,80474,3,0,30,2,6,16531,15125,0.0,False,False,False,8,2,1154,0,140,40,0,294,62,0,0,2,0,13,104,1,3,1,890.5490120346705,4,1,24,0,1,0,1739.032847655,570.3659246359308,1,2,1,69.20000007748604,1,10.0,3,0.5263157894736842,2,,1,1,7,0.0,1,1,0,0,20,0,0,1,0.22514147640755758,1,5,9,True,200
Gwen,Døubt,UGA,11,6,4,12,7,19282,364790,32636,43937,11867,67231,4,2,35,11,3,16791,16300,0.0,False,False,False,6,4,820,0,135,20,0,319,123,1,1,3,1,12,86,1,1,4,1043.2214956675277,3,0,14,1,2,0,1877.0663609740002,536.7421658655228,0,2,2,74.00000005960464,0,4.75,0,0.6551724137931034,3,,0,0,0,0.0,1,0,0,4,19,0,0,1,0.3035943917608142,1,4,6,True,100
Udyr,fortidragon,1033,4,11,4,4,12,16091,278766,16900,36444,0,20801,0,0,24,9,7,11942,9675,0.0,False,False,False,2,1,880,0,138,17,0,2141,92,0,0,0,0,4,99,0,1,1,540.2159625359914,2,17,9,0,1,0,1877.0663609740002,381.75372230349484,9,2,0,68.00000008940697,0,4.0,0,0.5714285714285714,0,,2,0,0,0.0,0,0,0,8,16,0,0,0,0.18513535889219618,0,0,2,False,200
Diana,MACI,888,4,11,10,1,10,17052,287161,15693,37380,2835,19148,1,0,29,4,8,12148,11825,0.0,False,False,False,0,1,490,0,117,18,0,181,357,0,0,0,1,1,78,1,0,2,442.85712504229565,0,12,18,1,0,0,2126.256568648,342.82615651177076,2,2,1,68.25000008940697,0,1.1,0,0.44,0,,0,3,0,0.0,0,1,0,4,11,0,0,1,0.13415527285155393,0,3,4,False,100
Udyr,fortidragon,1033,4,11,4,8,16,21412,359169,33442,40030,5292,53920,0,0,31,9,6,16164,14650,0.0,False,False,False,5,1,728,0,137,34,0,2505,172,0,0,0,1,8,88,1,1,0,943.7111498382799,3,24,27,0,1,0,2126.256568648,456.13982210314856,14,2,1,59.50000008940697,0,6.0,5,0.631578947368421,1,,2,0,0,1.0,1,0,0,0,24,0,1,1,0.2299421457288625,1,5,5,True,200
Udyr,fortidragon,1033,4,11,1,5,7,7901,144608,7725,16288,0,19287,0,0,13,6,2,7517,7125,0.0,False,False,False,3,2,470,0,71,25,0,1230,16,0,0,1,0,5,50,0,1,1,445.7768845573262,0,10,21,0,0,0,1039.817753696,433.749508363352,5,2,1,62.00000008940697,0,12.0,1,0.42857142857142855,1,,0,0,0,0.0,0,0,0,4,12,0,0,0,0.13949749007071818,0,0,3,True,100
Darius,NoiaKitBota,5069,11,4,6,3,3,7883,127980,5548,22055,0,17967,0,0,19,7,2,7135,6500,0.0,False,False,False,0,1,286,1,57,10,0,192,137,0,0,0,0,3,38,0,1,2,320.17308703654106,2,9,9,1,0,1,1039.817753696,411.73614810753924,2,2,1,64.00000008940697,0,1.0,0,0.6,1,,0,3,0,0.0,0,1,0,0,6,0,0,0,0.15865126420421327,0,0,3,False,200
Udyr,fortidragon,1033,4,11,6,10,13,19533,327435,30236,39603,4690,43630,1,0,31,11,5,16109,14700,0.0,False,False,False,5,2,533,0,146,2,0,2353,185,0,0,2,1,10,99,1,0,0,885.27536958876,1,22,2,0,1,0,2049.273778401,471.6609904383717,13,2,1,68.00000008940697,0,3.8333333333333335,5,0.6052631578947368,1,,1,0,0,0.0,1,1,1,2,23,0,1,1,0.22453141684571323,1,3,5,False,100
Karthus,tigre,urss,11,4,8,6,7,19855,366469,31494,45027,0,54085,0,0,26,4,4,14243,13775,0.0,False,False,False,3,3,434,0,161,8,0,375,250,0,1,1,0,6,113,1,1,3,922.1037553847216,4,0,2,0,2,0,2049.273778401,417.0176522292503,0,2,1,81.75000008940697,0,1.625,0,0.4642857142857143,2,,0,0,0,0.0,0,0,0,0,13,0,0,1,0.26239057386877934,0,0,5,True,200
Udyr,fortidragon,1033,4,11,4,5,3,13135,241281,14788,30212,2120,22155,0,0,21,6,2,10968,10900,0.0,False,False,False,3,1,979,0,131,16,0,1568,168,0,0,0,0,5,90,0,0,2,558.3661411587016,2,10,24,1,0,0,1589.1409150050001,414.11337755197087,5,2,1,80.00000014901161,0,2.0,1,0.4444444444444444,0,,0,0,0,1.0,0,1,0,0,8,0,0,0,0.18511126304354267,0,1,4,False,100
Nunu,ator pago,globo,4,11,3,2,20,13678,194850,14112,31612,2374,35356,1,0,27,4,4,9627,8675,0.0,False,False,False,0,1,742,0,91,6,0,302,77,0,0,0,0,2,52,0,0,3,532.8511760494731,2,32,3,0,0,0,1589.1409150050001,363.49117057654547,10,2,1,56.00000002980232,0,7.333333333333333,0,0.5945945945945946,1,,0,0,21,0.0,1,0,0,0,22,0,0,0,0.1196550899280845,1,6,3,True,200
Udyr,fortidragon,1033,4,11,3,12,15,20693,342409,31519,44022,1688,60003,0,1,28,9,3,16042,14825,1.0,False,False,False,9,2,1356,0,121,33,0,2241,132,0,0,1,0,12,81,0,3,1,878.3892667079626,4,26,22,1,0,0,2153.004156432,447.07377658476486,13,2,1,64.00000008940697,0,9.0,3,0.5625,1,,1,0,0,1.0,1,2,0,10,27,0,0,0,0.17279596218913426,1,2,7,True,100
Kayn,Døubt,2000,11,4,12,6,8,16936,240554,29374,54307,808,19754,0,0,32,8,6,12469,12125,0.0,False,False,False,0,1,332,0,100,18,0,305,421,0,0,0,1,6,69,1,1,1,818.5983383890717,1,18,16,0,0,0,2153.004156432,347.50185105419706,4,2,1,56.00000008940697,0,1.1666666666666667,4,0.4666666666666667,1,,0,0,0,0.0,0,2,0,0,14,0,1,1,0.1816436913320483,0,1,1,False,200
Udyr,fortidragon,1033,4,11,7,2,4,9398,165352,11883,28684,238,25389,0,0,9,4,1,7419,7250,0.0,False,False,False,0,1,570,0,77,13,0,1368,180,0,0,0,0,2,48,0,1,0,491.09814745294733,1,11,11,0,0,0,1451.9063436160002,306.59676301681833,2,2,1,54.000000059604645,0,0.8571428571428571,1,0.42857142857142855,0,,0,0,0,0.0,1,0,1,3,6,0,0,0,0.17472088567449315,1,0,6,False,100
Ivern,ThephysicoZ,br1,11,4,2,1,16,12444,179933,6791,11904,0,19253,0,0,20,2,4,8907,7000,0.0,False,False,False,0,1,575,0,78,27,4132,326,48,0,0,0,0,1,53,0,2,2,280.6582356003692,2,37,19,0,0,0,1451.9063436160002,368.10298201221406,8,2,1,57.000000059604645,0,8.5,3,0.5862068965517241,0,,0,0,3,0.0,0,0,0,10,17,0,0,0,0.07340087176060064,0,1,1,True,200
