championName,riotIdGameName,riotIdTagline,summoner1Id,summoner2Id,deaths,kills,assists,champExperience,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,damageDealtToBuildings,damageDealtToObjectives,turretKills,inhibitorKills,visionScore,wardsPlaced,wardsKilled,goldEarned,goldSpent,earlyLaningPhaseGoldExpAdvantage,firstBloodAssist,firstBloodKill,gameEndedInEarlySurrender,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,objectivesStolen,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalHealsOnTeammates,totalTimeCCDealt,totalTimeSpentDead,quadraKills,tripleKills,doubleKills,baronKills,bountyLevel,alliedJungleMonsterKills,baronTakedowns,buffsStolen,controlWardsPlaced,damagePerMinute,dragonTakedowns,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,gameLength,goldPerMinute,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kda,killAfterHiddenWithAlly,killParticipation,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laningPhaseGoldExpAdvantage,riftHeraldTakedowns,soloKills,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedowns,takedownsBeforeJungleMinionSpawn,takedownsInAlcove,teamBaronKills,teamDamagePercentage,teamRiftHeraldKills,turretTakedowns,voidMonsterKill,win,teamId
MasterYi,Zasuo Yi,NA1,11,4,4,3,0,6316,96520,3428,16200,0,5499,0,0,7,0,2,5766,5525,0.0,False,False,False,2,2,434,0,74,0,0,195,69,0,0,1,0,3,53,0,0,0,213.55235001086686,1,0,0,0,0,0,963.149855427,359.23184706195906,0,2,1,63.6000000834465,0,0.75,0,0.42857142857142855,2,,0,0,0,0.0,0,0,0,2,3,0,0,0,0.10197867708012712,0,0,0,False,200
MasterYi,Zasuo Yi,NA1,11,4,5,18,2,16489,277944,31715,29434,6128,55003,2,0,21,0,8,16230,14400,0.0,False,True,False,9,4,380,0,114,2,0,270,120,1,1,5,1,18,67,1,0,0,1229.6701876607974,2,0,6,1,1,0,1547.509938057,629.2715545320987,0,2,2,77.6000000834465,1,4.0,0,0.5,3,,1,0,0,0.0,1,2,0,2,20,2,0,1,0.33180540682028686,1,3,5,True,100
Pantheon,TL HONDA IMPACT,XDDD,4,11,6,6,8,11466,217704,17946,38139,0,26142,0,0,24,4,5,10576,10150,0.0,False,False,False,3,1,580,0,105,8,0,233,168,0,0,0,0,6,65,0,0,2,695.8236311729186,0,19,7,0,0,0,1547.509938057,410.08985428345915,8,2,0,68.00000008940697,0,2.3333333333333335,1,0.5384615384615384,2,,2,0,0,0.0,0,0,0,0,14,1,0,0,0.2129917488501121,0,0,3,False,200
Qiyana,dusklol,000,11,4,4,4,2,12096,272510,14391,28602,602,30945,0,0,31,5,5,9901,9775,0.0,False,False,False,3,1,825,0,129,6,0,213,119,0,0,0,0,4,94,0,0,3,579.0117201974192,1,12,3,0,1,0,1491.3194927200002,398.38223681291805,1,2,1,81.75000008940697,0,1.5,0,0.5454545454545454,1,,0,1,0,0.0,0,1,0,0,6,0,1,0,0.2800022169256842,0,0,6,False,100
Kayn,Karasmai,171XO,4,11,2,5,8,12566,204764,11154,26564,0,17923,0,0,26,7,4,10328,9400,0.0,False,False,False,3,1,749,0,122,14,0,358,63,0,0,0,0,5,80,0,0,5,448.7923981612985,2,8,4,0,0,0,1491.3194927200002,415.54240214799614,6,2,1,72.00000008940697,0,6.5,0,0.7647058823529411,3,,0,0,0,0.0,0,0,0,2,13,0,0,0,0.15362225114857958,0,0,0,True,200
MasterYi,Zasuo Yi,NA1,11,4,0,4,3,7241,115812,4590,11630,1465,8704,0,0,9,0,3,6622,5925,0.0,False,False,False,4,1,0,0,79,6,0,99,0,0,0,0,0,4,52,0,0,0,293.41787457374767,1,0,3,1,0,0,938.673402524,423.29122752225425,0,2,0,62.00000008940697,0,7.0,0,0.20588235294117646,1,,0,0,0,0.0,0,0,0,0,7,0,0,0,0.08592321711584726,0,0,1,True,100
Naafiri,twtvMunchlaxLOL,poke,4,11,5,4,2,5460,104256,7290,15765,216,14425,0,0,7,2,0,6646,6575,0.0,False,False,False,2,1,402,0,64,0,0,118,87,0,0,0,0,4,47,0,0,1,466.00201944114525,0,0,0,2,1,0,938.673402524,424.8284909382304,0,2,2,68.00000008940697,0,1.2,0,0.6666666666666666,1,,1,0,0,0.0,0,0,0,0,6,0,0,0,0.19006726665159696,0,0,5,False,200
Nidalee,ASTROBOY99,NA1,11,4,4,11,13,17370,275878,26376,33586,5968,19004,3,0,38,8,9,15457,13000,0.0,False,False,False,5,2,687,0,106,41,6857,169,108,0,0,1,1,11,74,1,2,6,864.339815249172,0,0,25,0,0,0,1831.005931005,506.53911989429116,0,2,0,52.000000059604645,0,6.0,3,0.7058823529411765,4,,1,0,4,0.0,0,0,0,0,24,0,0,1,0.21382855185403143,0,4,1,True,100
MasterYi,Zasuo Yi,NA1,11,4,6,5,11,14607,232543,14076,36254,4019,56755,2,0,22,0,6,11833,11300,1.0,False,False,False,2,2,420,0,82,16,0,177,227,0,0,1,0,5,52,0,0,0,461.26437833897637,3,2,11,0,2,0,1831.005931005,387.75637300109935,1,2,2,70.00000005960464,0,2.6666666666666665,2,0.5161290322580645,1,,0,0,0,0.0,1,0,0,4,16,0,0,0,0.14450178449698092,1,2,7,False,200
MasterYi,Zasuo Yi,NA1,11,4,2,13,4,10494,172868,23300,20289,3764,30841,1,0,9,0,2,10546,8750,0.0,False,False,False,11,2,630,0,71,21,0,322,50,0,0,4,0,13,45,0,1,0,1244.9598475064872,1,0,23,0,0,0,1122.9387949640002,563.5119357353634,0,2,1,82.00000014901161,0,8.5,0,0.68,2,,0,0,0,0.0,1,0,0,0,17,0,0,0,0.3592158400177896,1,1,4,True,100
Nidalee,bradleyyy,0002,4,11,5,0,5,7701,123314,7205,23654,0,11288,0,0,10,1,2,5837,4900,0.0,False,False,False,0,0,362,0,66,14,1364,91,118,0,0,0,0,0,36,0,1,0,384.98345881975195,1,0,15,0,0,0,1122.9387949640002,311.9197229477935,0,2,1,60.00000002980232,0,1.0,1,0.5,0,,0,0,4,0.0,0,0,0,0,5,0,0,0,0.16885151081140726,0,0,1,False,200
Naafiri,Theatrics,NA11,11,3,8,2,5,14744,271434,16075,39734,0,39583,0,0,22,2,3,9881,9350,1.0,False,False,False,0,1,586,0,130,30,0,189,258,0,0,0,0,2,93,0,2,1,566.1312243449537,2,0,21,0,0,0,1703.698217544,347.9857116792685,0,3,1,86.80000013113022,0,0.875,0,0.5,0,,1,0,0,0.0,0,0,0,0,7,0,0,0,0.19974915297263798,0,0,6,False,100
Nocturne,Lancelot Link,Lance,11,4,7,2,5,14431,236591,13993,34224,3071,19690,1,0,8,1,0,10489,10300,0.0,False,False,False,0,1,356,0,111,14,0,597,172,0,0,0,0,2,73,1,1,0,492.81412301945204,1,5,7,1,0,0,1703.698217544,369.39984610786644,1,1,1,56.000000059604645,0,1.0,0,0.25,1,,0,0,4,0.0,1,0,0,2,7,0,0,1,0.12286660181593037,1,2,2,True,200
FiddleSticks,ALEX HO,NA1,4,11,5,0,5,8922,151873,7587,28465,0,16529,0,0,24,1,2,6854,5825,0.0,False,False,False,0,0,726,0,90,6,0,631,119,0,0,0,0,0,58,0,0,1,348.2242389142004,0,27,8,0,1,0,1307.3391700690001,314.56703065016006,2,2,1,74.00000008940697,0,1.0,0,0.625,0,,0,0,0,0.0,0,0,0,0,5,0,0,0,0.15550162498060496,0,0,6,False,100
MasterYi,Zasuo Yi,NA1,11,4,1,7,13,14354,243543,18984,24169,3615,49926,3,2,11,0,2,11733,10700,0.0,True,False,False,7,2,591,0,99,26,0,362,25,0,0,3,0,7,71,0,2,0,871.2682010551878,3,0,14,1,0,0,1307.3391700690001,538.4836003099674,0,2,1,79.75000008940697,0,20.0,1,0.625,1,,3,0,0,0.0,1,1,0,2,20,1,0,0,0.2655907851976596,1,5,1,True,200
MasterYi,Zasuo Yi,NA1,11,4,6,7,10,23636,450356,25880,44811,443,87399,1,0,33,0,14,17902,14900,0.0,False,False,False,3,1,598,0,194,16,0,248,239,0,0,0,2,7,125,3,0,0,628.6849878154964,3,0,6,0,4,0,2470.010615564,434.87529761779194,0,2,1,69.35000005364418,0,2.8333333333333335,1,0.5666666666666667,2,,0,0,0,0.0,1,0,0,2,17,0,0,3,0.1520709092731918,1,2,9,True,100
Viego,Real Uzi,时光回溯,11,4,8,16,7,20586,424424,30783,60484,2410,52643,0,0,51,5,15,18654,17775,0.0,False,False,False,7,4,589,0,172,8,0,270,309,1,1,2,0,16,133,0,0,3,747.7746360376492,4,21,8,0,2,0,2470.010615564,453.1527209628699,13,2,1,64.15000009536743,1,2.875,7,0.7419354838709677,2,,4,1,3,0.0,0,0,0,2,23,0,0,0,0.2116542619809647,0,1,0,False,200
Kindred,Tritesu,1v9,11,4,11,5,11,11756,211779,18764,32434,2308,25704,1,0,24,5,4,10443,10100,0.0,True,False,False,3,1,331,0,105,4,3485,177,240,0,0,0,0,5,69,0,0,4,687.8555531575038,1,0,3,1,0,0,1636.7553403210002,382.8278854520873,0,2,1,59.00000002980232,0,1.4545454545454546,2,0.48484848484848486,0,,0,0,1,0.0,0,0,0,0,16,0,0,0,0.18092487641345675,0,1,2,False,100
MasterYi,Zasuo Yi,NA1,11,4,7,19,6,19857,295328,36859,42505,4886,79681,4,1,13,0,3,15502,12800,0.0,False,False,False,5,5,397,1,116,11,0,276,232,2,3,4,1,19,81,1,0,0,1351.1872631594827,2,0,6,2,0,1,1636.7553403210002,568.2918299307813,0,2,1,67.75000008940697,0,3.5714285714285716,4,0.5813953488372093,8,,0,0,0,1.0,1,8,0,3,25,0,0,1,0.33451089521624794,1,5,6,True,200
Kaisa,훈초 헤카림,정글차이,4,11,9,14,2,14639,263277,27037,35439,0,23572,0,0,20,2,4,14885,14780,1.0,False,True,False,5,2,612,0,112,10,0,211,331,0,0,1,0,14,83,0,1,0,881.0535562324173,1,1,9,0,0,0,1841.2408921820002,485.0856479683889,0,2,1,65.50000011920929,1,1.7777777777777777,1,0.6956521739130435,1,,2,0,2,0.0,0,3,0,0,16,0,0,0,0.27545450093638907,0,0,5,False,100
Kayn,Solomon,xyi,4,11,9,12,7,19169,300554,28238,44856,1387,37326,2,0,25,8,2,14503,14305,0.0,False,False,False,5,4,371,0,104,30,0,330,244,1,1,1,1,12,67,1,3,5,920.2036989736935,1,1,13,1,0,0,1841.2408921820002,472.6193503053772,0,2,1,56.00000002980232,0,2.111111111111111,1,0.4318181818181818,4,,0,0,0,0.0,1,4,0,0,19,0,0,1,0.2331474354464861,1,2,3,True,200
Sejuani,SageWabe,Sage,11,4,4,3,14,16519,248290,16596,48590,1713,48671,2,0,35,8,7,12610,11650,0.0,False,False,False,2,1,871,0,107,10,320,375,103,0,0,0,2,3,70,2,1,7,503.5946842681253,2,22,4,2,0,0,1977.326071034,382.65970337245886,9,2,1,62.00000008940697,0,4.25,3,0.4857142857142857,0,,1,0,0,0.0,1,0,0,4,17,0,0,2,0.1061956202899548,1,4,7,False,100
Darius,Spica,001,11,4,7,9,19,19437,317825,26475,52684,1049,19058,1,0,40,6,6,14677,12480,0.0,False,True,False,4,2,390,0,133,12,0,337,203,0,0,1,0,9,91,0,0,4,803.3845435994784,2,23,13,0,0,0,1977.326071034,445.38699276820324,13,2,1,66.80000007152557,0,4.0,3,0.717948717948718,3,,0,13,0,0.0,0,1,0,0,28,0,0,0,0.19023806805251536,0,2,2,True,200
Nunu,Pentaless,penta,11,4,1,8,11,15911,265099,15670,31595,1930,77959,1,0,19,2,2,11828,10600,0.0,False,False,False,6,1,1110,0,96,19,0,388,16,0,0,0,1,8,66,1,2,2,576.3133229384356,4,31,6,0,1,0,1631.405259111,435.0397001136617,11,2,1,64.75000008940697,1,19.0,6,0.5588235294117647,4,,1,0,17,0.0,1,0,0,3,19,0,0,1,0.17632563502888318,1,3,6,True,100
Vi,Spica,001,11,4,7,7,6,11461,189744,17745,23200,2328,8037,1,0,26,6,6,11037,10900,0.0,False,False,False,3,1,446,0,93,17,0,259,198,0,0,0,0,7,67,0,1,4,652.6401818639454,0,55,12,0,0,0,1631.405259111,405.9535316953635,9,2,1,56.00000008940697,0,1.8571428571428572,5,0.6842105263157895,3,,1,8,0,0.0,0,1,0,4,13,0,0,0,0.2192194412094075,0,1,2,False,200
Sejuani,Spica,001,11,4,2,2,0,5548,104281,4722,16609,0,11841,0,0,13,4,1,4979,4425,0.0,False,False,False,0,1,479,0,58,7,84,228,37,0,0,0,0,2,39,0,1,3,301.07826128573964,0,12,6,0,0,0,941.0752006680001,317.47233545714886,2,3,1,55.600000113248825,0,1.0,0,0.2857142857142857,0,,0,0,0,0.0,0,0,0,2,2,0,0,0,0.16408463331525044,0,0,2,False,100
FiddleSticks,ALEX HO,NA1,4,11,1,2,4,7343,124055,3827,17684,0,21092,0,0,19,1,1,5761,4225,0.0,False,False,False,2,1,241,0,67,10,0,413,12,0,0,0,0,2,44,0,0,1,244.05101862752193,2,14,9,0,0,0,941.0752006680001,367.34168757009616,5,1,1,66.00000005960464,0,6.0,0,0.42857142857142855,1,,0,0,0,0.0,0,0,0,0,6,0,0,0,0.09781933574142414,0,0,4,True,200
Zyra,Bug,Feet,11,4,2,3,12,17010,304456,17080,23647,3062,67663,3,1,41,8,7,11752,10275,1.0,True,False,False,2,1,1365,0,135,14,0,457,91,0,0,0,1,3,91,1,2,5,595.6217714450567,3,12,5,0,0,0,1720.561464201,409.82788303203836,7,3,1,79.75000008940697,0,7.5,2,0.46875,2,,0,0,1,0.0,1,0,0,0,15,0,0,1,0.17233522746223662,1,6,7,True,100
Evelynn,Grell,3010,4,11,6,6,5,14565,260483,17690,33670,649,6165,1,0,31,11,2,11113,10350,0.0,False,False,False,4,2,865,0,150,8,0,242,179,0,0,1,0,6,108,0,0,4,616.9106523639431,1,3,4,0,1,0,1720.561464201,387.54922709759273,2,1,1,62.800000101327896,0,1.8333333333333333,0,0.6111111111111112,0,,2,0,0,0.0,0,0,0,2,11,0,0,0,0.1901889273998106,0,1,1,False,200
Shaco,Spica,001,11,14,6,2,9,8577,141816,17733,23770,0,6263,0,0,13,6,0,7348,6975,0.0,False,False,False,2,1,515,0,74,12,0,667,148,0,0,0,0,2,50,0,1,3,801.675963431203,0,60,13,0,0,0,1327.24998952,332.1917333514744,4,2,1,66.00000011920929,0,1.8333333333333333,0,0.9166666666666666,1,,0,0,0,0.0,0,1,0,2,11,0,0,0,0.28344218737980154,0,0,1,False,100
Hecarim,훈초 헤카림,정글차이,6,11,2,12,6,13841,274077,19159,31766,1834,42171,2,1,12,4,0,11831,10450,0.0,False,False,False,6,3,519,0,111,20,0,215,55,0,1,2,0,12,73,0,2,0,866.1256013482737,3,38,13,1,1,0,1327.24998952,534.8746569357592,9,2,1,74.00000005960464,0,9.0,0,0.5806451612903226,1,,1,6,0,0.0,1,1,0,11,18,0,2,0,0.21239662547468058,1,2,5,True,200
Shaco,HAPPYMEAL444,PRIME,14,11,1,3,13,12915,191359,12895,19595,22,26977,0,0,17,2,3,8646,8275,0.0,False,False,False,3,1,1074,0,90,13,0,623,35,0,0,0,0,3,61,0,2,1,547.0327634616978,2,33,11,0,0,0,1414.404934263,366.77575213922995,3,1,1,58.800000071525574,0,16.0,1,0.48484848484848486,2,,0,0,0,0.0,1,0,0,4,16,0,0,0,0.14120839154360174,1,0,4,True,100
Nidalee,Spica,001,11,4,5,5,5,10712,212650,14916,33605,0,16872,0,0,26,7,5,10113,9775,0.0,False,False,False,4,2,578,0,103,22,1781,206,130,0,0,1,0,5,74,0,3,5,632.7631905304377,1,0,13,1,0,0,1414.404934263,429.032512843429,0,3,1,68.40000009536743,0,2.0,0,0.8333333333333334,1,,0,0,0,0.0,0,0,0,4,10,0,0,0,0.22558734351156606,0,0,3,False,200
Ekko,KNOCK2,DROP,4,11,4,14,8,17634,313266,38673,37906,420,22921,0,2,18,1,3,14715,13600,0.0,False,True,False,4,2,471,0,121,30,0,485,128,0,0,3,0,14,83,0,3,0,1359.5566472355665,2,7,18,0,0,0,1706.725386153,517.3351897886095,1,2,1,60.45000007748604,1,5.5,6,0.5789473684210527,2,,2,0,5,0.0,0,4,0,0,22,0,0,0,0.32541443166378037,0,1,3,True,100
MasterYi,MonthlySearches,NA1,4,11,10,3,3,14041,231586,17535,42493,1746,48084,0,0,14,1,2,10215,10250,0.0,False,False,False,2,1,336,0,97,16,0,296,353,0,0,0,0,3,64,0,1,0,616.4742577577618,2,0,4,2,1,0,1706.725386153,359.1260068134381,0,2,1,57.55000004172325,0,0.6,1,0.3,1,,1,0,0,0.0,1,1,0,4,6,0,0,0,0.19170930248069637,1,0,4,False,200
Hecarim,ScoobyDooSoBad,Scoob,6,11,12,9,14,27120,546838,25909,71182,742,57751,1,0,46,18,3,19069,20025,0.0,True,False,False,4,3,493,0,184,49,0,283,432,0,1,2,1,9,128,1,4,3,563.6256880645984,2,71,40,1,0,0,2758.175899329,414.822859680866,7,1,0,48.50000008940697,0,1.9166666666666667,7,0.46,1,,0,8,0,0.0,1,3,0,0,23,0,1,1,0.1426671183221238,1,1,8,False,100
Karthus,ftq,NA1,11,14,11,12,23,26713,445637,64756,54843,1799,55488,1,0,18,2,4,20720,21050,1.0,False,False,False,4,2,438,0,140,23,0,378,490,0,0,3,2,12,97,2,1,0,1408.6734430426354,4,0,20,1,1,0,2758.175899329,450.74397618275515,0,3,2,48.000000059604645,1,3.1818181818181817,4,0.6481481481481481,0,,0,0,0,0.0,0,1,0,3,35,0,0,2,0.30523468862430353,0,2,2,True,200
Volibear,Emrys,pog,11,4,10,2,3,9279,141071,9951,32686,0,12817,0,0,15,0,7,7298,6200,0.0,False,False,False,2,2,239,0,85,4,0,276,217,0,0,1,0,2,62,0,1,0,405.7244641714818,1,13,1,0,0,0,1471.692522598,297.5508024207312,2,2,0,44.000000059604645,0,0.5,0,0.38461538461538464,0,,0,0,0,0.0,0,0,0,0,5,0,0,0,0.16779596423317936,0,0,1,False,100
Viego,Kevin Jug,001,4,11,2,11,8,13989,248094,12794,26368,6535,47743,4,0,22,5,3,12474,9033,1.0,False,False,False,8,2,513,0,98,35,0,249,37,0,0,2,0,11,70,0,1,4,521.6367246551526,2,15,22,2,0,0,1471.692522598,508.5718087387781,12,2,2,68.00000008940697,2,9.5,3,0.6333333333333333,4,,1,0,1,1.0,1,0,0,1,19,0,0,0,0.16605104412916422,1,6,6,True,200
Khazix,erisidono47,NA1,11,4,0,5,2,7354,134765,6910,15277,0,20918,0,0,10,2,2,6820,5950,0.0,False,True,False,5,2,0,0,78,12,0,69,0,0,0,1,0,5,51,0,1,1,448.2570854164362,2,0,8,0,1,0,924.9433759420001,442.428614182849,0,2,1,72.00000008940697,0,7.0,0,0.3333333333333333,0,,1,0,2,1.0,0,0,0,2,7,0,2,0,0.15525973142896837,0,0,3,True,100
Viego,Kevin Jug,001,4,11,6,0,1,4589,83422,3022,18329,0,6483,0,0,13,2,3,4298,3908,0.0,False,False,False,0,0,231,0,62,0,0,100,93,0,0,0,0,0,44,0,0,1,196.07896352774688,0,5,0,0,0,0,924.9433759420001,278.8407496125987,1,2,1,62.000000059604645,0,0.16666666666666666,0,0.25,0,,0,0,2,0.0,0,0,0,0,1,0,0,0,0.12790617021602788,0,0,3,False,200
Viego,T1 Yato,123,4,11,5,4,2,14922,240471,11159,36728,0,8492,0,0,21,4,5,12404,12158,0.0,False,False,False,0,1,927,1,115,13,0,224,166,0,0,0,1,4,87,1,0,2,359.231053995927,0,7,16,1,0,1,1863.966548884,399.2835242982769,5,2,1,57.75000011920929,0,1.2,2,0.5,1,,0,0,2,0.0,0,1,0,0,6,0,1,1,0.1580198319521459,0,0,2,False,100
MasterYi,KNOCK2,DROP,4,11,2,3,5,18687,349776,10601,34014,1201,76346,1,0,22,1,5,12668,11400,0.0,False,False,False,2,1,1643,0,128,44,0,374,108,0,0,0,0,3,78,0,3,0,341.2669377735635,4,0,22,1,3,0,1863.966548884,407.78718917600236,0,2,1,80.00000005960464,0,4.0,0,0.36363636363636365,1,,1,0,0,0.0,1,1,0,6,8,0,0,0,0.10962848645772201,1,1,6,True,200
Ekko,Our Love,我们的爱,4,11,8,13,2,18107,377055,34756,50563,0,25948,0,1,28,1,5,15330,14300,0.0,False,False,False,8,2,802,0,137,26,0,521,297,0,0,1,0,13,91,0,2,0,943.1586872852868,1,7,17,1,0,0,2211.0922451210004,416.00126362815485,3,2,1,60.200000047683716,0,1.875,1,0.4166666666666667,0,,2,0,2,0.0,1,5,0,6,15,0,0,0,0.26351615834544456,1,0,4,False,100
Graves,hexcyclo,8567,4,11,4,20,5,24052,463588,47563,35282,1810,73254,1,0,35,6,3,20963,21225,0.0,False,True,False,9,3,739,1,129,36,0,518,153,0,1,3,2,20,81,2,2,1,1290.682137718242,4,0,28,2,1,1,2211.0922451210004,568.8695306982395,0,2,1,51.20000007748604,1,6.25,5,0.5952380952380952,3,,1,0,1,0.0,0,2,0,7,25,0,0,2,0.30771415401138535,0,1,5,True,200
Ekko,Our Love,我们的爱,4,11,2,19,4,17561,319029,39640,26866,4159,72343,3,0,21,1,4,15028,13850,0.0,False,False,False,17,4,290,0,106,21,0,496,28,1,1,2,1,19,59,1,1,0,1431.7420145343922,4,3,15,0,0,0,1661.2225969170001,542.8027954861143,0,2,1,64.00000008940697,1,11.5,3,0.8214285714285714,5,,1,0,6,0.0,0,1,0,0,23,0,1,1,0.2952642828705396,0,3,4,True,100
Poppy,Enjoying soloq,Kekw,11,4,9,5,6,12673,231855,16461,29643,0,14926,0,0,26,3,9,10299,10400,0.0,False,False,False,2,1,346,0,118,16,0,1200,294,0,0,0,0,5,79,0,0,2,594.5562239569922,0,34,24,0,0,0,1661.2225969170001,372.01209728946816,9,2,1,58.000000059604645,0,1.2222222222222223,0,0.6111111111111112,2,,1,9,0,0.0,1,0,0,2,11,0,0,0,0.1938024430856985,1,0,4,False,200
JarvanIV,Our Love,我们的爱,4,11,4,6,22,18648,297311,20753,37069,0,36251,0,0,23,1,6,13634,12550,0.0,False,False,False,3,1,737,0,159,4,0,756,184,0,0,0,0,6,106,1,0,0,616.6962279998994,2,9,6,0,0,0,2019.1683669990002,405.16387607990646,7,2,1,77.75000008940697,1,7.0,1,0.7567567567567568,1,,0,0,0,0.0,0,0,0,6,28,0,1,1,0.1599452775079741,0,3,4,True,100
Zed,PositivityArc,pck,4,11,5,7,5,16261,319164,15493,44496,698,24562,0,0,12,1,3,12728,11800,0.0,False,False,False,3,1,998,0,162,2,0,368,215,0,0,0,0,7,114,0,0,0,460.3980562492193,2,0,2,0,0,0,2019.1683669990002,378.22849456274594,0,2,1,72.00000008940697,1,2.4,1,0.4444444444444444,1,,1,0,3,0.0,0,1,0,2,12,0,0,0,0.14328677710217055,0,1,3,False,200
Shaco,Landren,NA1,11,14,5,1,6,12037,215959,10377,21897,0,18165,0,0,18,1,5,8845,8525,0.0,False,False,False,0,1,688,0,117,0,0,697,116,0,0,0,0,1,84,0,0,1,367.47508407779833,1,44,0,1,0,0,1694.328520769,313.233601686126,4,2,1,62.00000008940697,0,1.4,1,0.4666666666666667,0,,1,0,0,0.0,0,0,0,0,7,0,0,0,0.13081481065653447,0,0,5,False,100
MasterYi,Our Love,我们的爱,4,11,3,16,6,18009,340910,25289,36197,0,85910,0,0,17,2,6,14428,13650,0.0,False,False,False,8,2,869,0,137,20,0,224,95,0,0,2,1,16,98,1,2,0,895.5756090243362,3,0,9,0,0,0,1694.328520769,510.93166593046163,0,2,1,68.00000008940697,0,7.333333333333333,0,0.5945945945945946,5,,0,0,0,0.0,1,0,0,1,22,0,1,1,0.23781772864062004,1,0,3,True,200
Gwen,爱到最后,全凭良心,11,6,10,9,16,25716,458513,43806,68941,4786,73543,2,2,31,1,8,19601,17600,0.0,False,False,False,3,2,633,0,192,22,0,358,452,0,0,1,2,9,124,2,1,0,1074.0230442480438,4,0,9,0,2,0,2447.24126703,480.5806970923732,0,2,1,80.00000008940697,0,2.5,1,0.5813953488372093,1,,0,0,12,0.0,1,2,0,2,25,0,0,2,0.26053541853747647,1,3,6,True,100
Ekko,Our Love,我们的爱,4,11,7,13,12,22597,478200,54088,55675,0,19160,0,0,45,2,12,18815,16825,0.0,False,False,False,4,2,615,0,158,11,0,646,225,0,0,2,0,13,103,0,1,1,1326.1011158652618,1,6,10,0,0,0,2447.24126703,461.31811111542544,2,2,1,68.00000008940697,0,3.5714285714285716,3,0.5813953488372093,0,,1,0,7,0.0,0,1,0,4,25,0,0,0,0.28152795704359707,0,0,3,False,200
MasterYi,Our Love,我们的爱,4,11,5,4,5,12432,223244,12460,26902,0,2184,0,0,16,1,5,11074,10750,0.0,False,False,False,3,3,633,0,118,22,0,198,118,0,1,1,0,4,82,0,1,0,467.0468006803521,0,0,23,0,0,0,1600.7848136250002,415.1064697495093,0,1,1,67.25000008940697,0,1.8,0,0.5294117647058824,0,,0,0,0,0.0,0,1,0,6,9,0,0,0,0.23239806556465545,0,0,0,False,100
Graves,Stevie Wonder,1950,4,11,4,15,4,18855,362873,23332,26073,7907,73426,1,0,16,3,1,15403,13725,1.0,False,False,False,5,3,548,0,104,43,0,567,156,0,1,4,1,15,65,1,4,1,874.5408056781782,4,0,30,1,2,0,1600.7848136250002,577.3337074313974,0,3,1,73.75000008940697,0,4.75,2,0.6333333333333333,4,,0,0,1,0.0,1,2,0,4,19,0,0,1,0.3105617138919404,1,3,8,True,200
Maokai,Bum Sl4yer,Tazed,11,4,5,6,10,16841,304790,40546,51416,0,27474,1,0,25,12,1,12860,12625,0.0,False,False,False,3,2,718,0,94,26,0,724,138,0,0,1,1,6,65,1,3,0,1185.772961582544,2,102,15,4,0,0,2051.6447267470003,376.09673104731075,10,2,1,56.00000008940697,0,3.2,1,0.48484848484848486,0,,2,7,3,0.0,1,0,0,2,16,0,0,1,0.22544176609004102,1,1,3,False,100
Ekko,Our Love,我们的爱,4,11,5,9,14,20605,367151,36763,45941,2232,36511,0,1,30,3,8,15180,13200,0.0,False,False,False,4,2,626,0,134,29,0,548,209,0,0,1,0,9,85,0,4,0,1075.1334889361713,2,6,20,1,1,0,2051.6447267470003,443.9586722181659,4,2,1,70.00000005960464,0,4.6,1,0.5348837209302325,0,,2,0,7,0.0,0,1,0,6,23,0,0,0,0.21286145508524276,0,2,5,True,200
RekSai,ßubby,NAY,11,4,6,7,4,10697,191327,8869,30304,5714,26707,2,0,17,3,3,10140,9350,0.0,False,False,False,3,2,381,0,70,33,0,431,118,0,0,1,0,7,56,0,1,1,404.062229799128,0,16,33,0,0,0,1317.0514897750002,461.9671858208387,7,1,0,58.00000014901161,0,1.8333333333333333,0,0.44,2,,2,0,3,0.0,1,1,0,0,11,0,0,0,0.13077474160581104,1,2,7,False,100
MasterYi,Our Love,我们的爱,4,11,4,11,7,13440,196151,22404,22945,0,27960,0,0,18,1,4,11209,9100,0.0,False,False,False,4,2,288,0,90,16,0,197,91,0,0,2,0,11,53,0,2,0,1020.6794147278574,3,0,9,0,0,0,1317.0514897750002,510.6747508566667,0,3,2,56.00000002980232,0,4.5,0,0.5806451612903226,3,,4,0,0,0.0,0,2,0,0,18,0,0,0,0.27241486369092244,0,0,0,True,200
