Game,Region
KR_7607758745,asia
KR_7607715594,asia
KR_7607660863,asia
KR_7607107397,asia
KR_7607066214,asia
KR_7606981744,asia
KR_7606885591,asia
KR_7606813471,asia
KR_7606724898,asia
KR_7605389194,asia
KR_7605351244,asia
KR_7605295248,asia
KR_7604986767,asia
KR_7604924035,asia
KR_7604828445,asia
NA1_5273146624,americas
NA1_5273141773,americas
NA1_5272856023,americas
NA1_5272409455,americas
NA1_5272402565,americas
NA1_5272387191,americas
NA1_5272277177,americas
NA1_5271707253,americas
NA1_5271705857,americas
NA1_5270175955,americas
NA1_5269494217,americas
NA1_5268700411,americas
NA1_5268691247,americas
NA1_5268607288,americas
NA1_5268572374,americas
NA1_5268549629,americas
NA1_5268512585,americas
NA1_5268495408,americas
NA1_5268472766,americas
NA1_5268447184,americas
NA1_5268433834,americas
NA1_5268410674,americas
NA1_5268389438,americas
NA1_5268376118,americas
NA1_5268057026,americas
NA1_5268020406,americas
NA1_5267884861,americas
NA1_5267860761,americas
NA1_5267851131,americas
NA1_5267825515,americas
NA1_5267797463,americas
NA1_5267777067,americas
NA1_5267756734,americas
NA1_5267668933,americas
NA1_5267044217,americas
NA1_5266742301,americas
NA1_5266715077,americas
NA1_5266015775,americas
NA1_5265979380,americas
NA1_5265939060,americas
NA1_5265693643,americas
NA1_5265675002,americas
NA1_5265122737,americas
NA1_5265091616,americas
NA1_5264913639,americas
NA1_5264897134,americas
NA1_5264196639,americas
NA1_5264148966,americas
NA1_5264138147,americas
NA1_5264127559,americas
BR1_3091118722,americas
BR1_3091111985,americas
BR1_3091073301,americas
BR1_3091063948,americas
BR1_3091059958,americas
BR1_3091059192,americas
BR1_3091056804,americas
BR1_3090989891,americas
BR1_3090955212,americas
BR1_3090932641,americas
BR1_3090915159,americas
BR1_3090882932,americas
BR1_3090837024,americas
BR1_3090819850,americas
BR1_3090808812,americas
BR1_3090796670,americas
BR1_3090789567,americas
BR1_3090783138,americas
BR1_3090757211,americas
BR1_3090745953,americas
BR1_3090742546,americas
BR1_3090738511,americas
BR1_3090634416,americas
BR1_3090491383,americas
BR1_3090481873,americas
BR1_3090471478,americas
BR1_3090462609,americas
BR1_3090454140,americas
BR1_3090431964,americas
BR1_3090415467,americas
BR1_3090406235,americas
BR1_3090396678,americas
BR1_3090341743,americas
BR1_3090325036,americas
BR1_3090299074,americas
BR1_3090268050,americas
BR1_3090250647,americas
BR1_3090221920,americas
BR1_3090204121,americas
BR1_3090181652,americas
BR1_3090141497,americas
BR1_3090094170,americas
BR1_3090088630,americas
BR1_3090078331,americas
BR1_3089985015,americas
BR1_3089965152,americas
BR1_3089939071,americas
BR1_3089924082,americas
BR1_3089901279,americas
BR1_3089877648,americas
LA2_1499793832,americas
LA2_1499785454,americas
LA2_1499777342,americas
LA2_1499765060,americas
LA2_1499754191,americas
LA2_1499746139,americas
LA2_1499730710,americas
LA2_1499719194,americas
LA2_1499711767,americas
LA2_1499704261,americas
LA2_1499634703,americas
LA2_1499629193,americas
LA2_1498222569,americas
LA2_1498208770,americas
LA2_1498198386,americas
