Game,Region
BR1_3080451769,americas
BR1_3080438331,americas
BR1_3080418604,americas
BR1_3080404492,americas
BR1_3080402230,americas
BR1_3080375942,americas
BR1_3080359540,americas
BR1_3080349588,americas
BR1_3080213603,americas
BR1_3080046355,americas
BR1_3079989894,americas
BR1_3079988362,americas
BR1_3079982278,americas
BR1_3079974620,americas
BR1_3079857626,americas
BR1_3079843247,americas
BR1_3079826464,americas
BR1_3079809780,americas
BR1_3079796102,americas
BR1_3079783580,americas
BR1_3079776218,americas
BR1_3079756756,americas
BR1_3079747679,americas
BR1_3079742186,americas
BR1_3079734794,americas
BR1_3078898597,americas
BR1_3077743160,americas
BR1_3077734466,americas
BR1_3077727402,americas
BR1_3077720547,americas
BR1_3076882982,americas
BR1_3076873989,americas
BR1_3076836424,americas
BR1_3076823909,americas
BR1_3076816066,americas
NA1_5270837443,americas
NA1_5270562786,americas
NA1_5270537435,americas
NA1_5270518857,americas
NA1_5270438410,americas
NA1_5270329055,americas
NA1_5270313269,americas
NA1_5270301977,americas
NA1_5270291767,americas
NA1_5267776175,americas
NA1_5267754740,americas
NA1_5267733502,americas
NA1_5267716440,americas
NA1_5267603213,americas
NA1_5267593772,americas
NA1_5267580537,americas
NA1_5267571635,americas
NA1_5267563601,americas
NA1_5267558450,americas
NA1_5267548873,americas
NA1_5267544052,americas
NA1_5267533270,americas
NA1_5267526988,americas
NA1_5267516459,americas
NA1_5267506067,americas
NA1_5267491642,americas
NA1_5267485215,americas
NA1_5267471930,americas
NA1_5267446280,americas
NA1_5267431975,americas
NA1_5266908813,americas
NA1_5266900935,americas
NA1_5266898105,americas
NA1_5266884850,americas
NA1_5266878154,americas
NA1_5266185523,americas
NA1_5266181178,americas
NA1_5266162002,americas
NA1_5266149586,americas
NA1_5266146244,americas
NA1_5266140932,americas
NA1_5266122456,americas
NA1_5266113931,americas
NA1_5266102640,americas
NA1_5266085157,americas
NA1_5266071755,americas
NA1_5265722861,americas
NA1_5265702579,americas
NA1_5265687381,americas
NA1_5265658827,americas
LA2_1500486109,americas
LA2_1500479417,americas
LA2_1500466905,americas
LA2_1500463696,americas
LA2_1500280775,americas
LA2_1500275008,americas
LA2_1500263190,americas
LA2_1500256604,americas
LA2_1500239703,americas
LA2_1500231459,americas
LA2_1500101903,americas
LA2_1500094793,americas
LA2_1500084600,americas
LA2_1500067746,americas
LA2_1500053419,americas
LA2_1499947432,americas
LA2_1499935366,americas
LA2_1499904602,americas
LA2_1499888503,americas
LA2_1499878709,americas
LA2_1499866021,americas
LA2_1499858983,americas
LA2_1499786032,americas
LA2_1499646437,americas
LA2_1499529447,americas
LA2_1499445682,americas
LA2_1499426122,americas
LA2_1499420849,americas
LA2_1499321382,americas
LA2_1499201020,americas
LA2_1499099324,americas
LA2_1499094538,americas
LA2_1499087640,americas
LA2_1498948094,americas
