Name,Tag,Server,Region,puuid,Key_ID
Furina,diva,br,americas,c2Un84GoygL08YQmdQhlXB5fYy0yRe7tZvJ1BxbbRL2GmBdBgnrlGyZLXe-Yz-x-1rpO_JLBvgtEOQ,8
Minato Aqua,EUW,euw,europe,Ly8W6_PBt5O0LSEjbYNSufSN0OXYLrXz6uQu8sxL3tF24qlXh6t-jyjvB6dN9izSFiMdHEMvkUXYSA,8
Imm0rtalKing,EUNE,eune,europe,UWniObIxl0aMZXJ7fWbYINvyT2renzlf0ATBiweb7svF4sUvlerSBZsDqzN1l82xY04gStWYhKm1uw,8
GKO Ordoban,666,euw,europe,BqVXWq8-chg8Dap0byOG9uLCl3FRro0kCmyv-b-6xX2Q059Dot-pH3QlEvlaZTbSX7xESMM_EjHLrA,8
UwUlynn,KDA,eune,europe,RPIB-EKy8h9VQfHkGCJM0PUm6BNJ0pqfUjD0d4YhQpRA2Vy_ib9LuNeB1HBLGWGRpfvj_h5O6bFFug,8
viskamy,NA1,na,americas,mDsfSCd9s0BpBHpEzjXCbI6iKmx07xylMERpB6wPddkJ-fEIngGI0Fz3LNymR_4Ibz8eCFD8D9V1SA,8
OshinoSAMA,JP1,jp,asia,UwFqof7hPRxgR2cAXDpYsyQfRLhuGqug5IFL1XH4WNR6riVKo9cJIcEAmNJbM8fpp3FAbSCcqc7qrA,8
ElmilloR eve acc,GORDO,euw,europe,kd_WiSFTq1JtU6s64gAuh3VU9G7YNM3g0OwjJ9att2jPBLG_EtqZQ_ToF1Xye4BSz2LgIDYs_lOu3A,8
EAT ENEMY KIDNEY,LIVER,euw,europe,W03XUfZ_m3mN2KrfzcJlRguGSwUHhXF4GiYmJR28o_siieZMSY7Z2j1h94bR78rrHSpmBKJbj346JA,8
4 AP DOG TEAM,XDDDD,euw,europe,GP14IOcra0akDnpvgxcMssaEkF5H_LDzcIURgapFVzL5oJHX3T9b7bT7B-lSpkjCSjsbAOFrMDQyGQ,8
SKULLKNIGHT,00001,euw,europe,dzAe8GY6hZjMhn3d1t1YfMyaAO1L8KqtlStjC3SbeW_nAwMirsNrZSUmGGTRAv6-OIjl-dwstT6kuQ,8
teola,3131,tr,europe,-dkvFMYgyPcKUT4vT03WnvZLHVXf1qeG0MjcT0C5y4R1e2V9DM3WFT9wJf4SKjGk04LoCOstd8icYw,8
Pathing diff,2003,eune,europe,3gBOChzw9cDY8MiEIghuz1pioDPA15nfCWwmh4-EZn2A7o_DDD1lVazJ31gexzaseK18LioEftD7YQ,8
GUILLIAN777,777,eune,europe,74C0nY-HXiboX7QtiOKbZg5jU0sjeH4fDcV0RlLHQA9zpGzRTaoFLaLGvSUDK-vmtipfcYsa0Q92dQ,8
evelynn oguz,777,tr,europe,9m3mbmaC7X78lr0BqfB4L03Ne0F1nNULZXDGmxrIlXaQ2zWIXt68EdWRb-kWIdAH2oLwM-QoHdxDSg,8
cheri cheri lady,4xx,eune,europe,wnqpFdtMOeFsFYLy6XjiVh83PupZXPzvj7YKpBLcx7MQ_FEX6xQ-Rd9S6Q1nhrKusQbRg08V8tgo2w,8
Azar,56789,br,americas,q01_WyrhrPbwK5OaGSRMgs-t1eMb1OtvpKU6NH_4pneaCM3dP0r8X6m8QogPPAAokK-mweVY2cZnRA,8
nevERENough,2309,euw,europe,6qSmpUYF2YNxE7BcRvfe3ZBEF0JW-gU42DgsaAc4DucbmLTe832nMLHupSgkQsNH9IFmCWeGbrwscw,8
kaz balagan,EUW,euw,europe,tCiOjnteyT22d9VNqvOgRxkmpQxQKr_oRJEltGOwyVVV7eGqmCg5dtNbuJW7vSOjJGoSI3JWdxC35g,8
RADOSWXCTH,pump,tr,europe,CSP-qq4W0PoIboMEYV0p7LtVUvjxBRpz_Xce21fASyNEWfe38WLK6u7S0TkiV77sRqmjUytf12Uvwg,8
801 xdddddd,801,las,americas,DtzM2c1jtIFjK52M86es46N-dZ8QG5cLpFq3Tg6EeXKSNb86aYttummyTWxfYGw5uE45fxxtDm6I6w,8
Silent Nunu,ROLL,euw,europe,QVPWnLwgYlZJti36V6s_jNUXYum_REoV4CWnE1-ECHTQ3k2uaEN48MCuxAFx5iAIJRgnHg4iyh6fuw,8
Elevynn,eve11,tr,europe,DROiBYOMPSPQ_eHCrODMAdTuu3L3DqVJVGecN9ng0V1ErXB0C8RsJMKWAUHzuOnCKdkULz9DJHhBbg,8
linsama,0000,kr,asia,iIfuOcdYS0Y_Z44d75xhZUWz8YH_DvgMWAStQ_30WxZVXOVaFQ8iF91H7qe3aQ7sbcHzJqBN9MHFQA,8
eveking1,br1,br,americas,8R_mX7jLWLQgRP2V-CZkq8CeR_Y3mx1Tj0W6v6jGYsnMQXAWyNYDQnOjLS2iP5Pe2bXAjy-uN0iFSQ,8
Arcano,CN1,euw,europe,O5JmXjCdliDTYiliax1-q7yt1FBQLmrn4U7CsTK9I3N-ImLREgLRgxXy-sAU-zwgvbLyc0HXSKyGRg,8
Shieda Evelynn,Jenn,lan,americas,Z_gbH8ibBOj4sBH0__x0YENa8ZFaln6c8UEu2iAtOryZUgQyb4gEbDr_iNCsPA_StYCc8CZi-Mr7ug,8
lionvjug,666,kr,asia,YPs-ZY1traIG7YbnO-Au3fkRWaCRZ3g6RQs5YZpxcbBFVmkewIjCmLyqyYvaQnFonjTZcXlg1akqAA,8
dr daddypapi,EUNE1,eune,europe,DR_hgOQDPWYfX1idqci5HHdTJXhK1gGjLLRqJKJh_26VT6amwr5rSW78lhmqNnRH82zkUh6bwrC22A,8
thefighter,2024,na,americas,8Xpt8x7FALZ6pFEtJp7bOPLj6X3bnbKayyK3AqlK9_oiPH1J72ZbUSF4L27nDxZJ-aePYKuwSWRu5g,8
L9 slodki kotek,2007,eune,europe,u2z7WJTl-9XDJSYGhP-e7fxd5QWZg5GZSQZSToZj46An8_d9WJY05dPOYNUzlQc8bBV8PTV2pjMPHA,8
Adian,2137,eune,europe,UjLJ77LJxFfVKyTpFrq_M_nUJIM--hu493JdCgCrujjGdYVOrdHVewPyf_P5Oz5zsjAivVJptexHrg,8
lookbehind,9009,euw,europe,0a-aCUeP6em1hhEbWAqCbzJJAJlm33oP2NQxl33Lb4BET-4HzI13nZN--Iw8cWtMhRFMbCaAJT1l0Q,8
EMBRACE AGONY,EUW,euw,europe,T_VDilevoceoeU703JPtXrhKXbp8mlUmj289pOkTioRZgSKClvMKeydNqm67UXbgPij0-fWHQtb5Ig,8
Meta Morten,EUW,euw,europe,6DAfrWSPioZ7cl6Pgkoq-TqDalimSRItmKBD_hdyb9ilI2HxzBuelkmJJcFWMB7tMdRw3lujF0luZA,8
Uncle Phil,4PF,na,americas,g6n8vaixWIakK2HWRAQPkGqo6pXbuQg0G1rHAo4hpUjzVAwunC5xY-dm_bgmE5cARqZUZDNaUx6Lbw,8
nooobslayer6942O,noob,eune,europe,lCm8pBTH3T2-6AUPtvyoaCWblInw2UsfM6pu8O_psB9gJVjmr097Rpmnv7_tm1-UVpAzOuiimMD9mw,8
Chat off,bggie,euw,europe,SxZ5rD50lr7m89_GokaKi-oRFZvjil3nkBQuZqHsuZu6CoFUILOIy18G8eC4L23qwc3y9K6dpBHeog,8
FVN Arlon,arlon,br,americas,mO1SSZHlENw8PEiPP9QUQxhfwwaam2v_V0DGpdqv83_PNIbPngCcuMNvb28PqTrounDOvmuxK9500g,8
KlLL LowBobs,HEXA,eune,europe,yG2lYMIOE9mzUsx5W-xSAmsy08Q77piumsqMIRo6m92xdNoKrDFsK4PxG6QN6qgRazaSJZpgNZSFvA,8
Leniahasidru,EUW,euw,europe,HgLY6-Xd2C7FpNBtEB4vG2m5ODoduQi1i7QpQ8qdG7vr1Eqby8OJSAhARmsUSnrBY4B0cdsnC7VDhg,8
questionable 3,what,euw,europe,r_CLxrWYx6HDicwcPSsIt_nvP_dq5Zw3Vj04bNwTaOJDCCXqRvesGe0iir4epUrcs9vqO39ytzO7RQ,8
ZythoBootcampACC,EUNED,eune,europe,G7gglK0HUfBxEVy6SHMq3HvkA5Q5zVAvSjdLaDsuzHmD-B_HwFWy-xOeIuosbk4UptQMGs_ugl3-Jw,8
MhmYepSope,SOPE,euw,europe,-pW8DJhtPbMMhHaRXTUbacXUV1otCrdPXxED0d8tkIbvWYWjcAVJGwno0HL1tWGdbEtL0nAMFeeOGg,8
Zane,cyb3r,br,americas,o6aFW_YFwqKSFoLtNNWXLiUa-OIWCAO4X3HphfgusFcpcrpkce9oi7_UrkvoTEgGP7WNudUHO4XH3Q,8
ihatechanges,111,tr,europe,X0CwV4xFHF4w4l8s8ppc1y0TgC01ZFApdQSUO4CB6ILXKUUNq3vCqDuEiph2_0BfQL_7McYd2gr7_A,8
nininininininini,lice,br,americas,UrLIKc7x4bITxzlvqZdBmvWYEzkTNmFefD3__vC1O7jNht0PyFfl64Izxl-RWmb3UyUqQcyNrJgmoA,8
sitrual,12345,tr,europe,EwBeVAkzN9Q05hUMUn31GB77S-GPvjEdMqNMwbY88tMvXtMb1WjmglluY6ZFghPz1j5pIJfY1Gd7rw,8
TRALALEROTRALALA,47821,tr,europe,ct2aVKnjbjytR0IXH_v4W280ZznRRK_NNTRarln3f2-54JEYBaT61P3Le01cvsqsqeM7UBpzH-ySuQ,8
Kadota,KATSU,na,americas,oEiFBPHQHHpjPqzUrXcwIHEzqkE1vKzIQlpk58uZPu-6eMBk4Ep3daa_YOKR7uafZod26BMfL0TjVQ,8
graphalo,nate,na,americas,dMAZ-fXUTdVFhVhg_Wc_yoWG2idd5_FcQXOWPZc_i1RAj8zU2bZ2MYd_7JRa4IV9oEc_upY2Qauf1Q,8
EL PATRON,COKE,tr,europe,2vnZJ0F4p4Gg5qJ84M8Z6HTZs_VCxxwYuGkK3yP2eFxgUtEMcTSIE6PAwsVV0TExHvCBQQlSbBnNQg,8
chaechae1,lmao,na,americas,D_JlZYfgyYG-BWYvpdOUO3Bf2QUvQgbNvUqu9ay9wsMa7jwnCGy9SOCZ9j9DTV_44A0ZrsNYFYyVWw,8
Spring,0202,kr,asia,qFzb6kNI5VjPnlo2xyMQOREOOOybeTol-UY3G8YDhkhzfP_rVaCs68wAsSGqkgF7AunajannNLmARg,8
willfindyou,c152,kr,asia,e98Q5Yq0un_7rpHe9E4N037Ok7ZZAWb7-d2VA7bGmNsdyI_mbnFkK1fK5P7EpJWH07QfbR456MG1HA,8
Sati M,JNGL,euw,europe,79BhMHhT7cZ6l08A7V9zhlhrS_mjTmurCYCqDZtsz72SYuBJ_uRzmp0Qp2hQM7TMddt5mk9S11wL4Q,8
apoyu siqen,KFero,tr,europe,SAzMlN1m6eMvGykCPCvcGqTR0_RptVI09xIbHe4GZr98P5RoX_fVYaT5mllMo6L-6ScpX5j8UmmkmA,8
Jin,luv0,euw,europe,tyjSkZgY7lAULZt9oydxGHuhf_gbgWKBC0Gcpw0u9WtuLf07IcaosJ1hM0rR_LRVthF94HoLFkNH6Q,8
ISHIM,BGX,ru,europe,90kBG-2B6teNnnIHmTvFLlTnLD_XifqH12F9PbiyYDvyOm-W5fa4xeAOEhV8uU8JjpdBasKQavVCmg,8
Arlon,br549,br,americas,io_kohSBwFKzeXScyN_xuPsYNiXmSwtaMocCzc8IoQQUgRrJUrEHXHEDkOIR71HL5lTiBzHJbSfCyg,8
Vernhess,EUNE,eune,europe,hfrULfrNiPTlAQjGlN5HJ3kZzfgQ0N0_9jnsb1aPnp00JHXUF6CBapNUm0fCYEG8iw2VpIHmTvozKQ,8
Conor McGregor,MRGre,euw,europe,nO3xQ0TgKqIqYLWjkPMdTlyLNAodR-RH6OGPq_bDekLXV_BFpVDV5uh4c7mxvX00g1_3qOx_pQKgew,8
suzuya,zz x,las,americas,YtPLnIet54j4Vb1j7xwXnXQMKOr7MdJJHl4HmsTdLgzeyz_PG181sV-vXcRRUqnCi4SfFClHBj_ksA,8
bush enjoyer V2,LuL,eune,europe,ZvZwImJppNEtR3EDQQdz6-N5J2lXqFsL0ljM0AUxostujG3NZ0LjUYGIMCylHxY9__aqA7c2bs3bzA,8
rengking,RENGR,euw,europe,Y7I6yCMFPxbR2Bj5W62-3snybNT7OxkfIpWEurB5hlOgiurwgIkxRbjvRD2i09MkKyy39xJz1J6bRA,8
daiben,br1,br,americas,V1aqpiEcveiFwqq5cUXDgAYsHmlvMbsuEaQcZbfIA-YWT72X2Ut3R2B1cDdOTFGV_T8d0R8SNO8gOA,8
Deus,2343,eune,europe,-DuyTuv2hRNGEtsHcRNWDuGM2b1oReRMaOnVd-BEQTsRdkCjDThMiMrLj0oYxQFrIed_rzj8E9_58w,8
avance2bz,Jima,euw,europe,KZZjYjPvJZTmQ-p4UlrRbP8v6Oz_IavSUnW5fhIF5XmIJgzngtLJHxjNpsadBUvH55vrqT39VquqVw,8
Bass Pro Lover,NA1,na,americas,1yzN1UkSWpDdAc4XwWL41q5EUHfLaRiYtucSr-y5VsP03DmXytRQCzoSgOx8_v96Lxmqcf5yucjxJQ,8
OREGONTRAIL,yes,br,americas,i_xRtAFZyKorkARXjGO4K-YfDyMINtsrCW9o-H9dlGpGIflHTEISOopxipwbhEO8HW-0PcBtpGKhdw,8
Sicklikeme,Ankou,na,americas,Y1Jr4xNbCc6ObaG928AClJ1CjctHs5q7856Pi4iraOrshyhdQlkjjwfHs87M6CFqG3O-Zkkl0-8_jg,8
Es Reich Nicht,Zyon,br,americas,uQyMfSHEmPBNR9Y9YuCYWvaYE2qh8pD_6lD8Qd3EyAxrOkm_xsb1XDmuEBsLNlbJW1fkLCVXSduPEQ,8
Bl4cKey,EUW,euw,europe,nYiWJjgYx8PLrQRh7IIlxh1Q-G0N7oed5Z0jzgCQnZeiu0xBpObq2hVk1zsvfOnGKcYmtr7gufALHA,8
Rengar Bot,papCU,br,americas,C1aBcBSZo06jOhPMbQQ_B2Ce0qS_XIBFhY8VNAIzSdUY79VRoigJUfV84MOiTZGQPpOyy1D5bDUvqg,8
against the odds,0987,las,americas,C9N0kRE2-3257ULRKtT08UThJQWGDpTlO64GaK2ANbjPhVbYPtjQ9lZJ401OR7Vy2_jSctQCP2C44Q,8
Rengar King,meow,eune,europe,wX8_bK_YLSWN6HNv_5wf8ou32jZgX9ow0gAz9E-e1yw2EqVsQrhT6N0-5iZi4tVyyirOaEWWTZp5vQ,8
CodyWasTiny,NA1,na,americas,GR-rurmJZVjszz8qsscHidxvqhAoZoGjqOCtn8hqsueRsGs6OyyKwrhjbu6R2ohpko70FSzd900xTQ,8
Biov2,023,na,americas,NHQlhH9kQpf-8uqR8wMVrshlRKzMxmJF092cRwgoGJud7Oprh5fXkw3bueNxlsVuFXA_qNIGseNPdQ,8
Paranoia,ARL,eune,europe,9H6VKUgWIo1PnG0ITxXi84x77cmvf6YTamLpubVqQ3eu9W8Wab2WsV6DuyBhXzo0qOsvsW9SHZuDiQ,8
eshkere,skrsk,ru,europe,GQV-k6CceduwwhXfDySuOQgfls1n5y_9Nr2ScagwDVQABb7B2MrlwYaGOuY2kODbttAr_Rte1Woq2g,8
Bobby McFreeWin1,NA1,na,americas,3z6bY61U_G-9WnUtQ1hjIOrvMXQsDYeUsVY2sG7A2P-XUQ7rKHV8CTG-fT0prcaMjtPtvzuZUbN8Fg,8
kanon,ssj66,las,americas,IfxFPDCVgCb279E_sR3fa1rfFvULQj6L0HGpOey5tw4Ynfns6Y2YUNmClYHY_zH529DOYRFWVelo3A,8
Aweki,4444,eune,europe,1KCoFqjwvl7-m07KGV6qCoNbmA6OskhLxBJi6Kvc8iqjC66H7-szPOY2f8DncU6Z_PrIprqLICQSQA,8
Rengar King,Panic,br,americas,uotYURlYDiuObn09jURkv96gHg8arxPK_8cYYljVFXjOG1xr-uPNTSEq3NL4loZ-bGN26vewZMSDAw,8
ElDawgtor,Woof,na,americas,pu_b5sFTp_7yS7F3ygoomFBXSlU3GOKc_3uXme-MlzP7h93nhqhD1qbk9mrrr6mgygm0P3b-_ykzdA,8
Exan,rain,euw,europe,Xek-TE7-MVTyEXkwNPRLWTT7oqvCgKUCuDclp8N4XN6EtFxSIHvUdHmGluVmKWQIoZPSoriRcYGMlQ,8
petey,BMT,euw,europe,VkmAXE2fz_BWXhpI2JT8goRXU9vrtl5fF9dxnfcURfk4q8wPeGDnDCO8xWw8XPHtTRpi87t6J1BrqQ,8
6yonlu9,br1,br,americas,7-yxp6vjFBdU5GrgpD8AMxNU0ausCCfYSeXX0gKE19vh0izgBA9eNvdxBfDxQ5weTw_ATGblsA72IA,8
ChunkoLow,deify,euw,europe,qilFMuHn0xJNZUHtAhZ-V4pqePHoMfbgUiQWls1XC6OupN1UYPGcy0rHxjaBlYzU32ckwargxFuVaw,8
IllllllllllllllI,III,na,americas,P2gyRL7MKLIO5sRQt0hiqg0D4oicGAruEbr-H-RDKrVK86tbl7tAALk2RbUFv3aWbQsZ5TXpNX4SGA,8
GODLETUS,6969,euw,europe,tcIrdCr9q_fpOi9YtjixfiBJUK82824MYTEKyxh6EIxc_og2_cDHXGryiuheWVLVLvsgagoDNHquhQ,8
SVengaL,331,tr,europe,BNo6n4jcm77rgydBbDew6zgKK97rDyWH4tVP00Kh3qcdf5P4KYjQ2eNdGec1Zcn_N-Fz7cT1EI2f4g,8
Cruel World,Freak,eune,europe,tfUVCk8UUxTevxz98yTM7MRtG-nIql_I9L53TynkXZnlmfRy_CCJs6x66xHlgz5-iHz_Wqjl_z_Zig,8
Arlon,BR547,br,americas,2foK1EXR6RZnapmiFY-FE3NZOpuqKs1AG-qwVKz6JZtaaoHrKSOFJoNGebcK5iWtHgetAaKEr28KXQ,8
Ben VengaL,331,euw,europe,V0MvfJJRFEXF_hAubZtaNbeSjpZUwwKzfqBkUAmEmH5AK0Jw8uXiPs6tc9MTr12bdS1IQOOxY9XpGQ,8
eftal,salvo,tr,europe,Xloz7QHs8YosUW6OA_UFY_5YsTZ90SjR4H9-yn8ERWdkRpVCA7nXmmoJOilAWn4PF6X3lh__A9f1lQ,8
Andy Dufresne,free,euw,europe,buju-yjTzlRG0HVYU9i2FYEz9jIMH7kknFa8XfpP0Utqgz9sfa6-cJZs7F03vIiBTtXn_7icYL1ckQ,8
O Rengar,Alpha,br,americas,H2nAtFXFaC5rLjRL0dLWVzdMDYTTvkpgtRlXPjqjkRibxH1YGyFrJnw3lZqaSzGhdnxcLu_piPLMIA,8
ttv freshrengar,clean,na,americas,cAvlyCDGWJVPOMN07Tbyix4kuG7_ygm-pN6HC5FSZuackBP9GG2lpi085eiw_eyWt84SCxRZhS9Epw,8
PYRRA HABIBI,YALLA,euw,europe,JcVXt5p-TKQyLQyp2RtPhKAK_YWV-w62hKgOSqSr7M_JkN1AxLgLDHoPDwRJ9U66WiNIskRmLLwNBQ,8
