Name,Tag,Server,Region,puuid,Key_ID
tp9,KR1,kr,asia,XnSekngXp1_aTeMMmd57dsvfeDZ1BGbHv1NcwJZ2sDTPOWQegw2f-5lF8JKF9hSAXcUUc4yJCd7APQ,11
mbGvq7MsdGwQ4Yp9,KR1,kr,asia,aUXTbMFF3cMeIT2hgtMRNgtXeR61rvIoFe3b0MIxRANViDR4J-QecMAJOV7GmjAvFDRsGqXPgReccA,11
gigachad820,EUW,euw,europe,Q5Y1UdXKZrVx9Wop0ul9aruwnoZddvhBQgEs8m3dFVg060VN8q-6bJBKf3sd1m8DS_01F8A6kR1n6Q,11
Zheyss,LAS,las,americas,jQrgI3Wbgij2Bom3-lT05_LbclGs35sBNSnyWWhzYwOePxKpTs0gyFRBCwl-7piE_rrS-wYSfXH4EQ,11
SpinninsuGG,EUNE,eune,europe,9C2g4CYOw9i5p5IZjcLM_81c3UzJudjduB5ewXp-PTEwECMf7BcSb_uZXfBm-ChMJzYZrmYuh1Zutg,11
Erukam,EUW,euw,europe,tkpqfViPcjF2Z9KLoqXNyNXtzrHdnbsKEEueL49xc2bHXqlVlc6qnA8kqza6vT3calnsA4XXOETr9Q,11
Dansband,EUW,euw,europe,3PRW0OtYAE2ucc8Cxo8LU87cHZihCUN9shxW1fBtJuwB-nAK9QMHhJJ2ywmpJAsFjKx8rpeisXgRxQ,11
2813691419485984,KR1,kr,asia,OY5rvIDlkwraypUq3HjyJVzMEO7H-7NWpE5FKkZKzKgHHnweX9x-44aneX2M3SK9l4LmBwClwwuYRA,11
SLIME,GGWP,na,americas,QGzS2n4kJv1jw-KWFlnR8joMW7HNrf7IYMHFdPIOE_c-vFxDoTimITANmn7box-4Db_UWR5M-uZdUA,11
SG Thanatos,221b,br,americas,flzx_2mPW3cYCX8PApqeuHYBAlLnwlrXTkHPx16x63B7J-6y4klW1i-vpjdxa6HzvEQ73yvqHpV42A,11
eXoValdo,EUW,euw,europe,IFMc-uGfQ3fXpkURh2gVgxDibjKqOBEf-SECYr5ZVcX5zx-8Ut5uWU2FHXJ1tHxWS_rvI79lk25O4w,11
The Dylan,NA1,na,americas,_rAJVQO9DER4mFQYZgEALMlLdoRpGQIgnq9kW7CemBcKiXajZ37Lev7IU30NLJpM2en3mF9mfhZZdw,11
VAL 12 Bala,157,br,americas,6NuKAjKyXau7DwTJGuf-J4Bcu_7g9EJu4-0Me-KeAEgLd2q2shs8WsAACfoQIsKYojsUfS11CSZi4Q,11
by chance,1996,kr,asia,eO76VFQXm2BBQ8SHxqhRiHE2lRtY98O45-3DuxzMFFd577cEGmqDKMbwC6kYRzZA8Q4ImHtJFjkVnw,11
Special Kay,NA1,na,americas,B53o-vr4XQUoImyNtEIDNuXdPQB1Ak0subPw1f1CV8iupz9MXXupEZB6taujyHGHhqUlVvzOaGKO1w,11
Qube,NA1,na,americas,dGaHTNhHYoIQX-IeLtsr2F3IP1TAu-bnAqcwRIyRHORxXtsCKUFkKfibmChl6FV8ZJ_BoP1UjlFhAA,11
Just Japa,br1,br,americas,_taochWcIF6ruqS7gLAE6uj2RYB9NvhzP6xwXiuHIBxCcy0eJAfN4h4i3wE6bIVnLgNMyByBDKTBxA,11
Legachi,TR35,tr,europe,FyZSqTbRoe_3Wa--s8I4rMreLPZ2RMrnZxrV2TjRt1jVP9Hjh-9N-mtrcxMO13FmeT6umvlMBYQ9-Q,11
Ukiyo,1796,euw,europe,t1WFzyIudlMIK-RNE0m2zhe6IdDrrykJv77KyMjWNCFYmVrmBzc4AsIAWXlnNXr1EzaYOVFjAw_NAA,11
Takashl,BR1,br,americas,hl1iHlVIyyzyKxuBanDjspNH0RyqwOF0VGi4GvtDt5cJCone9A8hl_MST2NK8KgXL3zI-arr2zcwOA,11
KTM Jiren,EUW,euw,europe,zS4pmFp_FSUhXBr5_T03rvO80_B1WbM56PtofwwY9aZxs8rmanoQTG00jk_fVidrorE4LHyHhhG63g,11
FN FAL,LAS,las,americas,E8EHp8-4Gh-akqOHvKPJ267-q8EMwjb-uBP61yv0Y2iI9wW6qSASm9l84HOPSG2C4UdWL0Xqz4tl_Q,11
bobik336,pro,euw,europe,Doz3780oCEJFfQikA3CquEqGwRFni8QMBMinkf4htn7JBW-_sv_6OSy8qkUn4I-IBVvv1ztaQq9lvQ,11
Shrek,Zlobr,eune,europe,EMFE3MtvhoEFAo6YwU6XokrS8JLYS12sMn4YYOfan-uUunBd0mYOD02DKmSwiPYQyN1zqbX-z1nyIA,11
lastchance,nmsl,kr,asia,lrcbcm_H9BAQ0t2zUOIarqs4Hf249pv81R4eMfYCeJ8nPBQDaXmitPEgF_qnXCiy-iZG3gTP7_903Q,11
Bigluck,BBQ,kr,asia,_rZb6seY8GHjXYkxR2NEoWrCsiTeDrD2sQlWGDRxpClzg3iOKNpjVRqZIN3Rwg37E-GrvGx3gZdSMg,11
INT Restin,INT,euw,europe,K2eyDguwXRNaQYDJxKzhbJ4QJUBkddoYazwhiZglJT4civ0cNQiFTTT5R6Y0sa9pdvpKw0bbxrawSA,11
ViMyQueen,HOT,euw,europe,mvG5GhNsHA87n3WqXuhdY3Z_FIPMB1AjwAe3L00UE8vF1sDHB-H4re15UfZvh70H6NP5nhQLFez8yw,11
BLACK CAT,PIZZA,las,americas,S0f7fGmlDyNgqb2cqcxnF2waZ8wNNjDL9oZUEm1key0iBoKj2G956X4VKTqLxtShAEgdjfFlT1Oubg,11
davidvt8,LAS,las,americas,-MWBc6E8hJ15gQCjMR8IzxWoOsigmoaS55LNoAIVUKRummkkzmAvUjjiJHRn90RNePGal2xybHVRWA,11
Sabado No Duermo,SICK,las,americas,rFSTA36pxR9oG6Vniu_isiJOpc7aaqTHM5m8JiXphETNRoOit-exw938RDdkKAAyXn2IgtGfgUazSA,11
Suzy,Yezi,eune,europe,iD5-UGDPFaU1FoQQrRKvQcvScvSbmrH1QNFCYw2UQXN2FVge2pPhXKjTlZcVSS6OOyzfRrWUZrcvUg,11
HeadPopper420,8921,euw,europe,JEb4vH-GXT3Bfs5XPC-BT2N12oR2-qufHrm_gAdIhhU_hiOVgdsjEII7i33K6-ER8Qdw_KzWw36Qlg,11
AnteQ7,EUNE,eune,europe,Wzffnqk1IMlev2y980nFoOJTkarFLFOa4_Pb-4GSvunCojbCHB5jWEI3tpuiHwvzBRz48ru4iwIw7A,11
Midkai,SEIVA,br,americas,t5pKp7IlLiTr06AWEuEhmIDU_OoyQOXlKHSZnVCQyuSyg7BsoKCMBQacesUiPvtiVa45-6Yse9MrVQ,11
PEL Schnutel,EUW,euw,europe,EQFZVX5fNlgpkeGaqzhyytfJfQ3ITVtOhaeNbIItdx54NncEibhGFHuGZ703pufXcV8a5kph0R0jhQ,11
MarioMp3000,EUNE,eune,europe,qGq-EiHtwsK1uCIZEfwxbNI_xZ2DLX8kRcZv0t84sH6RPIuQxpERURTjaCnfqe3LvAxv01xcR3jPdg,11
No92,KR1,kr,asia,Y0GOZMtw1PPiWOVlMD6BLdfDTYPgcEZBk4J90zs2D0YmDvvhzEk06o7ofcdOaRW-HWF4ig16ZarpEw,11
Ubitt,KR1,kr,asia,hNCOZCGBS_x-T23Zt5b8GIruprn9WA_BLCqS6-xcEaIqMJ50MIAz7k_T6dzN6zBtYQjHhmg4ykdpdw,11
El porrito,LAN,lan,americas,hndacpL4txX-wHApGyyfbSkzoxcmMyNIbsA2HgDqvNloInw-06yOYva4Ei7Z5nAAfHB_SHiQmRelVA,11
iyuke,EUW,euw,europe,vBZ9Uh0zqH8F95ufJzVZUpAK9GbwXYZqAkn5EfqN0i6lXJ9NrNjNF_Dx-U6oujdocVukP2dzL33oGw,11
IG Rookie,GOATI,euw,europe,x3ccGa9zIroFbBK9dfYkW-0yNSMh5Kju2g7R0wIUawnbWHGyBvkWV2TXsfSuw51tADwblZO4cqROZg,11
SusuLove,1314,euw,europe,dizkxqFTpWMBWB4ZGltc2SuCzZE_vdIgvJcFqYXwNgz7EcPiZFzF9e3oCtSzgFjTALRxn1g4DQLDUw,11
MARIABECERRA FAN,MACA,euw,europe,rW111zas90sTcr4wel1vDX4kLD3BPghY_QORPU9M3yl5fb5fkKCvB8ZvgipbLSYJOJOBF-75ORXzIw,11
NeoLight,BR1,br,americas,sOS9QH1EQ9eO4GawFyYpMGsekiluVuzQdERanmJYw8bixxFn2sdoq938LMfnhJTi28cSQx1AjrYTfA,11
taliya,810,kr,asia,9BhRE7a-DZ_7FxlsIu0xP1lFbQepwZ4KTpzPruAk5eEyk2zZk_7ji6ETyN6_szgtp-H_BdazHGJmMw,11
Ferret25,8725,euw,europe,tnBkG-CWpPh7RNMyXegQmOQEPqz7MQ3lOE9xAi16Kedw3bV7X2wITJoXy4BPwkYRgN2OQWopr8-UxA,11
toxin,123,tr,europe,6bYfWz7STEmtgbgiGr5lC6HcMDRGn6JIGjAuiwDdxpaLfqq59ljXOZuhmZaXXO4tsiLQv1Xis9vXLw,11
mannis,2234,tr,europe,rVkN0hTYZDmvZskZ4OD3Bg989XRIVEv__2nvxBy-Ytwn5cp8l8EQId3z9VA9hcLZPQLaxnQs-sxJSA,11
Never ez,KR1,kr,asia,Gv1Fim-0oeU0C5HEu6-rNG8sRqBbrkGfwC1mlgno8Oe-kqEqLgt6C4ukuF9c0T9by0dCogWxgdIEdA,11
Randal KoloMuani,Goat,euw,europe,IWxkVQlxSiwCVfmJ4jQ9E5gipK0g_OVLOg5CVCRBIZl1jDWMHanuS20YkGkCWiaqUt6YiwYs0GV0VQ,11
Zorka,FREE,euw,europe,9ezzDLQM2llIquXoNSLDQBr5zOPFMn-g63rGd0kTdpphgQyOnlnL4S6giaYuuWct-k-ZKMpCF5JsdQ,11
Jumiro,19AGE,br,americas,H3gvSEzUEYaMEA_Gt8WENT9FfcQCVm5Y2CWAtsnH4z7I05UTqwxA6zPcE-XNC7B3UDBaTLk7-ivtAQ,11
XiaoDanny,100,na,americas,K3WE6j155ks7DsOVfljZiMfjVxE2AcoNkz2-T0-8T28yeA0OPugHGjlZyxy4lasiS2YrFnqbxdkQ8A,11
MIDKING,kkkk,euw,europe,Zb8ZSafUh3VZwiA5_Mmql3aYpXS31pAWY1ma0m9WISxbG5z9fxWzpvHobmftqTTiNSjCglbffoZtMw,11
outmind,TR1,tr,europe,8JPgOCb-eIv5RbjFguWwXQ4-JruabZk5SsWWOEcyEn08UuqqrSGsuFYrmH6bqmf9qs6BQqJo0sWHTg,11
DustFate Toilet,LFT,euw,europe,Znlx6d_AjLiNRqgUv_rpxIXROAfu-4phsiZSvDXhiF6mdI0b55wf2HoMegQc8Mo2AN2lyOKsmJ7b_Q,11
Mufasa Jungle,KING,eune,europe,k8lFDzB3O-vqFaia-WRQnLmYtJcumpWoWH5raRB9kdKOy_ki8Bg8Y1j1Qu14c4yAiqtV1XA9LQNl3g,11
xXnoobmidCzXx,nula,euw,europe,B9PnR4Z9hD-UbJJw49BTJw6xh8aKLvdO3RZBQnJxS3R8bfhv6tpkHUSnIOpWzW092H1jdy69xLByiA,11
Will,NA12,na,americas,UzIu8DfwcDiXi-pz2oufduQBiMjM2zhqX-O3hZBFWEFY4MNgn2SoBWS-FzK3-HLuwPZdgtYHQzedyg,11
G2 Caps,1323,euw,europe,LfH80FZxKfmZtEqR6lnLrK397BcoYqc6c1CIBtGJniTRO1nD1ueQzdpBK-H_ynXGvvGolgvZcbBHCw,11
Rocky Road,BOOM,eune,europe,qE_2tc1TzMNWTvLUvd9Fr8xyKNSCl-kh6KiGeXnS3fjLq7Y2-5zKsQiwmmwCKAdjPfEKTrKeChkSLA,11
FL LittleRet,BR10,br,americas,1f4nbACY-dGWXWF5XY_2tAQa0JnoJAm94HEuIxd5RKNtkkVuwTsTHOsuE5rIxj23hky2O3haoY6N-w,11
noon,030,las,americas,lgTLlLxf2OlkJ_H8LkQ1ptGTt2WFNhp-_CcrKVBL98WLfF3R0vOdma505QCKUQHsWQVZdW3wK7ZHKg,11
K1tava Fangirl,EUW,euw,europe,EF_ar68LHfo37ooEG-ZKucMoe6U7ddfwxTy5WYVeV25i1Y2-BVwF_o1ig-SHpyRgQlNtZB-u6qt2lQ,11
DaBalinha777,br1,br,americas,7kpK2vP_sV7jnOFu4gk6e_bD-cGcelQyLD6sV9cpi9hcaEr_MlBFPutMt96gCmBdI4CI3UgOxYT4Jw,11
SrFakerDoCongo,br1,br,americas,-kg6RJHmje3zpe7b41AqgZhbU0TXQz-1RfEcC7L4yKUb3cU8oXK-HkBwIeCZuA6X8HA449NgKbK4LQ,11
soso,6669,kr,asia,2wNA58pzQ4YEBDVzPwlvZVIyMOpMoHNSbMkSMYr4kbNYL0LyttNZulkFxHM-uQer1YwuUhEVbldoDQ,11
NightZo,EUW,euw,europe,AMxcnxUQyeE_0JOJQzT-H2Sula_HrBqw-Ke-kPkd445-jNzskkZizAwjuWcF3WJdlGU-t74pgeLukQ,11
Zoe 1,LAN,lan,americas,Avuplohye6iplPU0N_HHVyMnjIRNMWi6qzcqxxyV_-PfrpUlmHmn2v5Aq80Ygt80xQ7cWPF7AXjR8w,11
stoned,1mac,las,americas,Qlqs2RJRxPt0j7AfzM8EJ6z_uRGDf9OMgJ4qswBryBxAmfg8k5NZG7FR2q0pMUk7s3vZvrGC92sKIA,11
Jaehaerys I,BR123,br,americas,DFyCTzr5CoYrU8vv5sec7bPr9qsPMrqcpa6mlQLWagChNrD0KNytN9-L8P6OSRipAsKZbNktoNOJIQ,11
taliyah,0411,kr,asia,3T87Wvg54wP7MeZPJPrxXdb1EkkXYEHezJhF6LBBD1DnXGsguvYzdp-KvuRVtxWDGUx8iA-g1DqY1g,11
DustFate,LFT,euw,europe,LOL4aR34ZdHf0qG3ifsUZExxQMQpL4dVNGdkvKdcTI5S34-uBLOn-HkCflQ4_IuAjGlDkUMCh6ZwPw,11
zzm1ng,EUW,euw,europe,uEYgPHCXKsmv0tgchf2ZuL6x1mPXA5HvM8XSjbAczdkp5rfti20sz7OQPPVJQUAZaWnAFon61pQNzw,11
huanye,521,kr,asia,aE9pbnEOwgu6XaiabDQJjdVQHrMlmFhl-FSxsJPenTqodvEEEGrcs6lKKIozIDHN1rWfvMGnVZ_nqg,11
Jakimbo,MF1,na,americas,8n8SVSvklvGKkSgiXmX9N2j0L-Al1phtp5RLXoALnhDe8vq4j8P52od1fctWJucogFarlRXwlS1zEw,11
Raycovel,NA1,na,americas,1CRhtlqd7k_RxWlAfWq3YF_ZDX-muKcEVzyOsGh2aS5i1WZA7jvpCIqHnu8VOE9pf-ikgOxmT0YEyQ,11
Altyl,NOUR,na,americas,1YyaBUV4mDKzKXBrTvvLJiWCbdAaW5VB7ZdMdcKolVF01SKnIE1mADjZI-H_HKoch5Q5xBPzrxcE6A,11
Little Giant,Dyenn,euw,europe,VIESsOxpKXqa8Obp0itFWHy5CX3TwEYSuFttQQZJfIv-J3O9pXyb4swpXBH7tN83KU2_Hm9Zx7Qb9g,11
Falco Zen,EUW,euw,europe,eGdjBOSZUVFVjvGV2JbD6U6VGDfW3wqU4FIk5syNMzjYnfbjId3tcIK_-Cy_49xhkipUNaF-AR4oFw,11
Ashborn,520,na,americas,5rVJNX595QvuWV1iQnO3YawypvTe6Ajrmpmn3X1jPi5h0wgQybZ00dPS9sf0a7cUQqSWY9f_aCysxQ,11
Masutadooo,EUW,euw,europe,cm10b7e2TYxIgN6oLMsifLbtaeiQEu6zy-H5pEe1OxSJmLzxvdMNP7Zh3sKM5YKK7_6RhJzWbAeiGA,11
Sofia DiNozzo,LAS,las,americas,fm66jqt0qg9NhuBFaK4h4UnrA9nhN4y5wu_3SQN_A1E_h1hUAxPK2wtVMGz1hraQ75mcwqLh2KK1Hg,11
Qalbestyna,EUW,euw,europe,BVEXtRVpWqZc5Fa50gEfLOLm0Q-LteJL00rJcN6CwCPtrELbqZ8vtWXd7aSmJgtgHMVqyoW5c2wK3Q,11
vivienne westwoo,nana,na,americas,WC_RR86eRYPhyVfMNMc0k4ajut5y12Nrkmq7Qz4OS-c71IVYWdtrO6gUmcG3TtjfXHqTFAIqqutmmg,11
fantomisto,MID,euw,europe,swO8NDHZJPjC8YuuyNrE5MMEA8xLSspzruteMaszZsfkZNEn2MyKQ-WyBLR6MDVxhDDtdcJezsrcwQ,11
tempmonk,7777,euw,europe,Eiquq22K6nwfzIG4VTnb-a7AXw2uAjFzOkhJjjz4O1XvOMIFXmM0qFXoWatZ4NJvSvwKAwTUAUYyPw,11
Hjustons,2313,euw,europe,KHlMZi4z7V7MR6SUXfkx2mKo4ecVy2ELeu1Dtr9nmHUW8dG4z4sDn0mkEwQPhGOv-6zHJd-eyE_iLQ,11
DenX,157,lan,americas,qzbsZlWb62b90ffC548XQk0FdBPVyQNhCvkvwefdCs6PxAZHY3G6HZkXhbQIsfjvhbKjTgteDJZVfg,11
WX xnylh7142,pwdl,kr,asia,x3ek7IkW7qZwXAMDdRqJGdTWG8YIXVhg60ESY2z4UgarfTyfQOlIEzg98GnymsEBngEi3EN-aiQWIQ,11
SOUSBALLON,212,euw,europe,A7wrclTxCgIApBlF4L2xOObQYgJoeU5JklaWH1MoYVz8EQr3RD--OslNuywn2JkvCDMCczvng2fFzA,11
Asa mitaka,7863,euw,europe,RLtK1K0RG4Q7AAWNL2jw1Bi74RAzijY4OlWSi_UQIx-OPor-nUmutdMvWuS-4OI92PQ412nFqNYm0g,11
Bissejr15,EUW,euw,europe,w8CNRqN0HcYH9_k8pCB8BsLWTNM2F_O-gWtlSBE2w1wUfLL6xoOnY7WvkqMCuTRcC37u65cA7OYpJg,11
